model_id,model_name,model_version,model_type,training_dataset_version,artifact_uri,deployment_status
2cb2c0bf-cac0-4ec0-92fb-f756d2e2fe18,eta-regressor,v3.5.5,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/524554d54aca,Production
98ac9971-62e0-4282-babb-e750aa5a5c24,delay-risk-classifier,v4.0.9,NLP,exim-ds-2026-06,s3://allcargo-exim-models/nlp/7ce84fdaafab,Production
f70a7602-c8f3-47de-9cf3-ea4f51112dc1,risk-summary-llm,v3.1.0,Classifier,exim-ds-2026-02,s3://allcargo-exim-models/classifier/963daa8cb2a3,Testing
14c119c3-8ffe-43bb-8ffc-f7bdda4bf394,delay-risk-classifier,v1.7.5,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/222bbf4ce09c,Testing
771beceb-6db4-42f8-87de-ba70fb20c08a,delay-risk-classifier,v1.2.0,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/27113c083970,Production
dc63e9a3-7cbe-44e6-a10d-5ea85bc45a7e,delay-risk-classifier,v4.9.4,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/ba6be09b0141,Production
1eea8b1f-ee38-45a0-be9b-942afa28add1,eta-regressor,v3.9.6,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/766f3b5913be,Production
24e3b177-8a1f-4180-88d5-4740e67b55bc,eta-regressor,v3.3.5,LLM,exim-ds-2026-09,s3://allcargo-exim-models/llm/d9cd46cf08d9,Production
eb161842-c33b-4854-abc1-d1a97b432408,anomaly-detector,v1.7.5,Regressor,exim-ds-2024-05,s3://allcargo-exim-models/regressor/bb475d08cd22,Testing
2f14ebb1-f6fb-42d6-954d-f0c8564f9d32,delay-risk-classifier,v3.7.3,Regressor,exim-ds-2024-05,s3://allcargo-exim-models/regressor/9c64bc8336ab,Testing
7a7f62c1-614d-478c-879d-3bb23b134b9d,eta-regressor,v4.3.2,Regressor,exim-ds-2026-12,s3://allcargo-exim-models/regressor/950eb18857c0,Production
6a1bc408-411d-4655-8d58-4f70b5ca1d09,eta-regressor,v1.5.2,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/15ac5ab90028,Draft
1df5814b-6f0c-4b90-8fce-2e5d63be0975,eta-regressor,v2.7.3,Regressor,exim-ds-2025-07,s3://allcargo-exim-models/regressor/74a457e0192d,Draft
a4feb3b7-716f-4932-a001-178947756ad6,eta-regressor,v4.0.6,NLP,exim-ds-2026-09,s3://allcargo-exim-models/nlp/01b0038832ac,Production
a67e9791-b44c-407f-ae96-2fb4ea5a2e59,risk-summary-llm,v4.6.5,LLM,exim-ds-2024-05,s3://allcargo-exim-models/llm/5cbf0fa4a416,Testing
edfb2e0a-f363-490d-8765-0dd1f5c1948c,eta-regressor,v2.7.6,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/ba928a1fbf08,Draft
9b345048-7837-46ab-a87d-57cd82250917,anomaly-detector,v4.7.7,Anomaly,exim-ds-2025-03,s3://allcargo-exim-models/anomaly/7fa8c5996e4b,Production
45a21206-0bf9-4afb-a5e9-cbe21946e972,delay-risk-classifier,v2.4.8,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/889ed844dd06,Draft
8a6614b5-9543-4f80-a61f-2cac2c5be72a,document-intelligence,v4.5.3,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/df8b9365f78e,Testing
4cd06581-1901-4b23-82aa-8cc5df88536d,delay-risk-classifier,v2.3.0,Regressor,exim-ds-2026-02,s3://allcargo-exim-models/regressor/f79f2cee3bf0,Testing
0c375394-07d0-4ab0-82a9-7de28ca6fbca,eta-regressor,v4.8.9,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/bd2218bb158d,Production
90916950-43bf-4f10-b66d-5d626b4afb6e,eta-regressor,v3.3.9,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/88f85f54dd81,Production
5b977e65-c59e-42bb-9d22-3ec91b3306cd,eta-regressor,v3.3.0,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/b896458c151c,Production
12e1849b-0646-4e09-9a59-d25977f63985,anomaly-detector,v2.2.9,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/84eb2cea0298,Production
bc015324-3d9c-4919-a5cd-13b2f14b45ff,risk-summary-llm,v1.1.2,Regressor,exim-ds-2024-04,s3://allcargo-exim-models/regressor/d6c7af5340ae,Production
d442a358-40d9-4395-9152-b8e0927063c4,anomaly-detector,v3.4.1,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/a18e5685f42f,Production
0ac55e4e-9127-4ffd-8fff-c9b0ebbfa829,eta-regressor,v2.5.4,Classifier,exim-ds-2024-05,s3://allcargo-exim-models/classifier/ae162b802996,Draft
22c3c5a0-0bf6-47c2-9dd4-9c499e4bd178,risk-summary-llm,v4.3.2,LLM,exim-ds-2025-01,s3://allcargo-exim-models/llm/6a65dc6e1d94,Production
7eb0bff9-cfe9-4302-94a3-8757d07723e9,delay-risk-classifier,v2.7.5,Classifier,exim-ds-2024-05,s3://allcargo-exim-models/classifier/8ae2c2147417,Draft
677f1bc7-1b6d-4119-9106-60b2faa43497,anomaly-detector,v4.0.9,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/c6f4cdaa08e4,Testing
dde7a3cf-7c71-45be-91e1-9d1e2e4b938d,eta-regressor,v4.5.7,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/679ba64c76f3,Production
b2cd335f-6df7-436a-bb70-f0e6644b6ca8,delay-risk-classifier,v2.8.0,NLP,exim-ds-2026-08,s3://allcargo-exim-models/nlp/ca5bae333ac8,Production
b88ecf99-5383-40d1-be98-f66569edd510,risk-summary-llm,v2.9.8,Regressor,exim-ds-2024-12,s3://allcargo-exim-models/regressor/a68d80a4b18f,Testing
19981b3c-9c8b-44f4-9e8a-8609903dcf0d,anomaly-detector,v3.0.6,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/7c8af67c8964,Production
6cc8c46a-a52e-4c4c-99ce-df71fd4b5f07,anomaly-detector,v4.5.3,Regressor,exim-ds-2026-06,s3://allcargo-exim-models/regressor/75f5a6c49339,Production
e9f7cc28-cbc0-4199-a006-cf9fdba20843,document-intelligence,v3.5.8,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/0bc50d9fd2d9,Production
52958b4c-ed18-4481-9893-24968597335b,delay-risk-classifier,v1.6.5,Anomaly,exim-ds-2024-08,s3://allcargo-exim-models/anomaly/6fb63ebad749,Retired
2715b74c-150e-4d19-a492-eab2c8383a5a,delay-risk-classifier,v3.7.4,Regressor,exim-ds-2025-08,s3://allcargo-exim-models/regressor/803371f7e939,Testing
7820d3b1-f2df-4b47-aab9-4b6d58070f58,delay-risk-classifier,v4.0.5,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/7804d72032df,Draft
a7167e58-79e4-4cfc-967a-9af82d066826,anomaly-detector,v4.7.5,Anomaly,exim-ds-2026-10,s3://allcargo-exim-models/anomaly/e71d0b8d7cf2,Production
c636d15e-8738-4d84-953d-bac831576131,anomaly-detector,v2.8.2,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/48eee9497df1,Testing
e5c8146a-a0e0-44fb-8a56-118f2ffb395f,document-intelligence,v3.2.6,Anomaly,exim-ds-2025-02,s3://allcargo-exim-models/anomaly/67304a5cb29a,Retired
7adc00d9-1fb3-4717-a9ae-4a1d23aa7ebd,document-intelligence,v3.8.1,Anomaly,exim-ds-2026-11,s3://allcargo-exim-models/anomaly/4520b92f183b,Retired
2ed21907-3543-41a9-8251-25853b3e7d34,anomaly-detector,v2.9.7,Anomaly,exim-ds-2026-12,s3://allcargo-exim-models/anomaly/756f6e7a3ab1,Production
5656a21c-8b55-4276-b612-6fac8c93ff10,document-intelligence,v4.7.1,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/152832a6e055,Testing
9bde6705-c1f6-493e-aa2a-af6fcef71f6e,eta-regressor,v3.4.2,Anomaly,exim-ds-2026-08,s3://allcargo-exim-models/anomaly/80f498bbaec1,Production
69b81e39-fb4b-4b78-abcc-1dde2834ce49,risk-summary-llm,v1.2.9,Classifier,exim-ds-2025-10,s3://allcargo-exim-models/classifier/fbca909975be,Draft
a0173bf5-5848-4803-b215-cefb9d93a855,delay-risk-classifier,v3.2.1,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/eee77af5c636,Draft
586fc945-f567-4c4a-ba1a-e098a4ce4cec,document-intelligence,v3.1.1,Regressor,exim-ds-2025-11,s3://allcargo-exim-models/regressor/1291d53505c6,Testing
e04c1054-ab34-424c-834c-c6b66b7f0d32,delay-risk-classifier,v4.6.0,NLP,exim-ds-2026-09,s3://allcargo-exim-models/nlp/4b3a68ac025c,Testing
3775595f-dd9b-4d4a-9641-f58abc32b3a0,risk-summary-llm,v1.1.3,Classifier,exim-ds-2024-06,s3://allcargo-exim-models/classifier/7a693d7e54e5,Production
695a02d3-1e5a-4228-a40d-f20e89afdf4c,document-intelligence,v2.8.3,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/92f49ec9a72e,Testing
cf30cfe7-6a4e-4d75-b253-60cf13a23f36,risk-summary-llm,v4.3.1,Anomaly,exim-ds-2025-06,s3://allcargo-exim-models/anomaly/0f57a525ee4b,Retired
e8b70e8a-56ec-4c69-9dc8-3cb102011b79,anomaly-detector,v2.6.9,LLM,exim-ds-2025-01,s3://allcargo-exim-models/llm/37610e336d6d,Production
c682394e-627d-4fdd-90cf-39d5a1fb8b79,delay-risk-classifier,v1.8.6,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/6e0b9f97e52a,Retired
855b33d9-3ab5-4bfd-984b-4c115fae0b8e,risk-summary-llm,v2.2.4,Anomaly,exim-ds-2026-03,s3://allcargo-exim-models/anomaly/e54551c8b85d,Production
7d17f7f1-2f20-4f85-a921-8ccae216843e,risk-summary-llm,v3.4.6,Anomaly,exim-ds-2025-02,s3://allcargo-exim-models/anomaly/d2d2f7225575,Draft
24ea139a-f889-40ff-9ccd-bbb8eea6fd17,delay-risk-classifier,v4.5.9,NLP,exim-ds-2025-05,s3://allcargo-exim-models/nlp/2641532e2037,Production
95c86e83-5ebf-42ab-b216-1bf52de4f234,anomaly-detector,v1.3.9,Regressor,exim-ds-2026-10,s3://allcargo-exim-models/regressor/002b6efc2842,Retired
031f6128-c239-4ab4-82da-ba6c36da1259,eta-regressor,v1.4.8,Anomaly,exim-ds-2026-12,s3://allcargo-exim-models/anomaly/a8a4a49f7b01,Production
511ff91b-f53f-4b84-9ccd-19ecba5e108d,document-intelligence,v2.4.4,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/df69e3412bcf,Testing
d84641a3-dbe6-4838-b245-55c42b48c699,document-intelligence,v2.5.0,LLM,exim-ds-2025-08,s3://allcargo-exim-models/llm/bb10c339741e,Draft
eca02799-8054-4e42-bba7-758af187ea24,delay-risk-classifier,v3.2.2,Regressor,exim-ds-2025-06,s3://allcargo-exim-models/regressor/9297fb0f2345,Testing
13c9da42-6b85-450c-8003-f8f1d19e88f7,eta-regressor,v3.3.0,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/f1d14c6366dd,Production
fa93efcd-acbc-4c76-b459-e92995da166a,risk-summary-llm,v2.0.5,Anomaly,exim-ds-2024-03,s3://allcargo-exim-models/anomaly/9e0cf6bd1d5a,Draft
383cf39c-a496-4943-8a57-cdc3cfed068c,delay-risk-classifier,v2.9.8,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/e227019ca1da,Testing
6aa9d2c0-2870-47d7-827e-f187f8f55ba7,delay-risk-classifier,v3.1.5,Anomaly,exim-ds-2024-12,s3://allcargo-exim-models/anomaly/e2f6fc1f511d,Production
038921b5-cf8c-476e-9f66-620d0548414b,risk-summary-llm,v2.3.6,LLM,exim-ds-2025-01,s3://allcargo-exim-models/llm/6ac0fe7d13b2,Testing
3a4122fd-0240-42f8-ae64-c0616e2262be,risk-summary-llm,v1.0.1,NLP,exim-ds-2024-07,s3://allcargo-exim-models/nlp/3f22b3092658,Production
b8b11769-ccdb-4cda-81da-bb0d2e5c1af8,risk-summary-llm,v1.3.8,NLP,exim-ds-2024-02,s3://allcargo-exim-models/nlp/aaf2b385e166,Testing
780b4c0d-8d1e-4e69-9c03-39883bc8e9e9,risk-summary-llm,v3.0.9,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/689846d9804d,Testing
41bb6f2d-cd56-47e0-9b38-0dd85edfd4a1,document-intelligence,v4.3.4,NLP,exim-ds-2024-06,s3://allcargo-exim-models/nlp/007a8dd5faff,Production
d3ef6b57-bfbc-4358-8955-0411d3fefa59,anomaly-detector,v4.7.1,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/49052cedbceb,Production
b1718100-0c3c-4d9e-b5da-00852198a48a,delay-risk-classifier,v4.2.9,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/8165064be57e,Production
7c7250d1-9597-45db-9afd-ed0eb5e9865c,anomaly-detector,v4.1.2,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/50acb14d2292,Production
0729fe6b-c3a5-4846-b8ac-a7fd0c302afa,eta-regressor,v1.1.8,NLP,exim-ds-2025-07,s3://allcargo-exim-models/nlp/7239ae44081c,Production
4c9a836f-e816-4709-8b6b-9132ea8c5d0b,document-intelligence,v1.1.9,Regressor,exim-ds-2026-06,s3://allcargo-exim-models/regressor/2ed69738c5a1,Draft
0ee29dfc-4262-4b6e-9a79-35c811455a7e,document-intelligence,v3.7.2,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/8788eddfe10d,Testing
37c9c6aa-ef56-4f0b-b019-c79cf710d7d5,risk-summary-llm,v3.0.1,Regressor,exim-ds-2026-02,s3://allcargo-exim-models/regressor/35338ebd8c31,Draft
0e692a14-c83b-4ea9-8b93-76bc84ac3443,delay-risk-classifier,v4.2.9,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/d986ac86ccb0,Draft
e6c4c54b-e6ab-4d93-9b92-61eb8a23eb4b,risk-summary-llm,v3.7.4,Anomaly,exim-ds-2024-02,s3://allcargo-exim-models/anomaly/4349d7c68f78,Production
c22c9543-babb-4f75-a46a-55d8cd91c573,risk-summary-llm,v3.7.7,Anomaly,exim-ds-2026-06,s3://allcargo-exim-models/anomaly/737db59930f9,Retired
a457fe64-aab1-447d-89fd-48d7c804ec48,delay-risk-classifier,v1.6.1,Regressor,exim-ds-2024-03,s3://allcargo-exim-models/regressor/127bb11b7dcf,Production
1e65b25a-7beb-4fd8-9045-e547ebadc87a,anomaly-detector,v3.1.3,NLP,exim-ds-2026-12,s3://allcargo-exim-models/nlp/20761e86a4f1,Production
5bcba8b8-5951-46d2-8d9c-fc04b022003b,eta-regressor,v1.5.8,NLP,exim-ds-2026-07,s3://allcargo-exim-models/nlp/0320be7847c6,Testing
786f07f9-a118-4d8f-8f27-b0620cfed56c,eta-regressor,v4.9.5,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/9c4eccbbda80,Testing
5a00d33a-aa26-4c74-b1f2-e1e993c5f50a,eta-regressor,v1.5.9,Classifier,exim-ds-2024-02,s3://allcargo-exim-models/classifier/f2acf4933224,Production
52332995-5390-471d-a767-a2ea1d804ccf,eta-regressor,v4.2.5,NLP,exim-ds-2025-08,s3://allcargo-exim-models/nlp/93054fc86585,Production
59f24230-c65b-4db4-876d-652a2d87f3df,eta-regressor,v4.8.9,Regressor,exim-ds-2026-03,s3://allcargo-exim-models/regressor/ba4012e9c4eb,Production
8441a052-3f2e-4f9c-8842-a7487d15d02a,eta-regressor,v1.6.6,Regressor,exim-ds-2026-01,s3://allcargo-exim-models/regressor/3bb5b42a2d0a,Production
1b88b59e-737f-42f5-b3e8-da9c2b82c99d,document-intelligence,v4.2.5,Classifier,exim-ds-2024-09,s3://allcargo-exim-models/classifier/32ac077e45ac,Production
7447f2e3-a882-4f23-ac46-3c326d211f0e,document-intelligence,v2.7.2,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/9b7add77602d,Draft
1cc382a7-e838-4769-b132-5bb1d856f499,risk-summary-llm,v1.2.5,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/b9fcff11cb5d,Draft
597247dc-0424-4fd2-b082-b9b343cf4b0b,delay-risk-classifier,v4.7.7,Classifier,exim-ds-2025-05,s3://allcargo-exim-models/classifier/c9f86d96d5ed,Testing
90e157da-77fa-4b8e-8597-2cc9799dc25f,delay-risk-classifier,v1.4.8,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/8e2c31befbad,Production
306634da-9b9a-4bb6-bdd9-a7a165733ade,eta-regressor,v1.6.3,Classifier,exim-ds-2024-11,s3://allcargo-exim-models/classifier/96c58a171950,Draft
74a23e52-ea2b-454a-9c3d-eb05bc38bcae,eta-regressor,v3.7.9,Regressor,exim-ds-2026-10,s3://allcargo-exim-models/regressor/23ace750fa8c,Production
0376aa71-3566-4302-b3e6-25a08f79aea1,risk-summary-llm,v3.9.0,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/c853ed143e29,Testing
698cb6e4-aece-44cc-a5ad-a23c7da86bb3,anomaly-detector,v4.2.7,NLP,exim-ds-2024-01,s3://allcargo-exim-models/nlp/f8dec808c88c,Draft
183c0ad2-7860-442b-aabf-07f1095bd8a1,delay-risk-classifier,v4.7.9,NLP,exim-ds-2024-05,s3://allcargo-exim-models/nlp/732953fcbfd7,Production
8bb35516-3f6e-4439-92e1-be948bfd63d7,document-intelligence,v1.1.6,Classifier,exim-ds-2024-03,s3://allcargo-exim-models/classifier/ef2bb4228ec7,Testing
9b23e6fe-439c-4954-9b30-bbb5a50b6736,eta-regressor,v4.7.0,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/681da6419c0e,Draft
a0bd7ce6-d6f1-4249-a264-cd913946af43,anomaly-detector,v1.6.9,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/b9d9b31a1ee1,Draft
cd4c946a-9290-4dca-a0b3-d15ece733e4b,anomaly-detector,v4.4.1,Classifier,exim-ds-2024-10,s3://allcargo-exim-models/classifier/656c1bb14c04,Draft
fd8c43fc-8597-4550-bb8e-b50ccb625bd5,risk-summary-llm,v3.2.6,Regressor,exim-ds-2025-10,s3://allcargo-exim-models/regressor/3ea449047095,Production
dd5a5aec-256b-4425-989d-9d54d03d3ae1,risk-summary-llm,v3.2.0,Regressor,exim-ds-2024-07,s3://allcargo-exim-models/regressor/f796cefc5883,Retired
3d739eaf-afa6-4c8e-845d-cf371680174e,delay-risk-classifier,v4.5.2,Regressor,exim-ds-2025-11,s3://allcargo-exim-models/regressor/4e987713d73b,Draft
17db49e0-c2e6-4cc9-aa3a-7ca7aae96869,anomaly-detector,v2.0.3,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/249f88bc8484,Draft
864b73c6-97ed-46a4-8cce-f4c6e761baf3,anomaly-detector,v4.7.3,NLP,exim-ds-2024-08,s3://allcargo-exim-models/nlp/7a7db5b5e9c0,Draft
588044fc-8ca4-43a1-bd1b-b0774e6a9d55,delay-risk-classifier,v3.4.9,Anomaly,exim-ds-2026-11,s3://allcargo-exim-models/anomaly/c52a71940684,Retired
d957123e-f3cf-4056-9c06-e93de6cf3323,anomaly-detector,v4.7.1,Regressor,exim-ds-2026-01,s3://allcargo-exim-models/regressor/906e33dec910,Production
c16aa068-02aa-4470-954c-11e7e2e1f5c8,document-intelligence,v4.9.0,Regressor,exim-ds-2026-04,s3://allcargo-exim-models/regressor/df755a5e929d,Testing
b1bc8d78-f021-4719-9065-df5afc0d1b3a,eta-regressor,v2.5.0,NLP,exim-ds-2024-07,s3://allcargo-exim-models/nlp/8af18a847aa9,Retired
15324e26-e9e1-4de7-be1b-300d3207f6a6,delay-risk-classifier,v1.0.5,NLP,exim-ds-2024-07,s3://allcargo-exim-models/nlp/53c408298b37,Draft
ec7e8c09-38ed-4328-8fca-1b8d527fc10c,anomaly-detector,v1.7.9,Regressor,exim-ds-2025-05,s3://allcargo-exim-models/regressor/1b57af5a35ae,Testing
7d10e7d5-e6e1-4680-a515-af6839386393,document-intelligence,v2.7.8,NLP,exim-ds-2025-01,s3://allcargo-exim-models/nlp/1a046a479be3,Testing
c76f01ae-21a6-499b-ac34-9b15c41d84f7,risk-summary-llm,v2.3.7,LLM,exim-ds-2025-05,s3://allcargo-exim-models/llm/76c12714745c,Production
4f3f0321-f74b-4bfa-8791-fb3c4e6fb1db,delay-risk-classifier,v3.7.7,NLP,exim-ds-2025-09,s3://allcargo-exim-models/nlp/4ae49cf2e16a,Retired
aa8e9231-c443-475a-9d6d-dbc832c5ce73,delay-risk-classifier,v4.2.4,Anomaly,exim-ds-2026-08,s3://allcargo-exim-models/anomaly/10dee04a2ca9,Retired
56ed44df-f003-4dbc-b096-09489b48d6d7,eta-regressor,v3.6.5,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/31922cc0b088,Production
47285a66-8e90-42fc-98e0-9b3724befeac,delay-risk-classifier,v3.3.3,Anomaly,exim-ds-2024-12,s3://allcargo-exim-models/anomaly/fa8f9cf38c6d,Testing
e6515c9a-397c-458c-97b1-604b1b45833a,document-intelligence,v4.0.0,NLP,exim-ds-2025-11,s3://allcargo-exim-models/nlp/9c981e5ba280,Testing
c25bef02-9088-430d-8ec3-5639721f096f,eta-regressor,v1.4.6,NLP,exim-ds-2024-01,s3://allcargo-exim-models/nlp/a30d50517a7c,Production
146921eb-164a-4cf1-a855-75883989cadf,risk-summary-llm,v1.9.2,Anomaly,exim-ds-2025-07,s3://allcargo-exim-models/anomaly/e89e56c508b0,Draft
7e4e7871-cf09-44e4-9a22-afdc50ae6304,document-intelligence,v4.3.7,Classifier,exim-ds-2024-11,s3://allcargo-exim-models/classifier/9443fa6d3a84,Testing
53acad34-354e-42e1-9349-ff29e91d3f4e,delay-risk-classifier,v3.9.7,NLP,exim-ds-2024-06,s3://allcargo-exim-models/nlp/c14084322c49,Testing
ff5c6813-8a90-4b8e-99be-9ebd151427dc,delay-risk-classifier,v1.1.1,NLP,exim-ds-2024-04,s3://allcargo-exim-models/nlp/d6ee467c6818,Draft
0484c35f-f29a-4622-801e-ebdbe13f79da,risk-summary-llm,v1.5.1,NLP,exim-ds-2024-12,s3://allcargo-exim-models/nlp/c84e2927524a,Retired
d48e6c64-c496-4051-ae08-e8e9430a31dc,delay-risk-classifier,v4.2.7,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/581767190f6d,Production
a9e806eb-75b8-4b7f-a698-5b37ae8fd8d9,eta-regressor,v3.3.4,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/0ee5bc32a6a7,Draft
9c4def20-dd3e-41de-a035-416b9a4a14f3,risk-summary-llm,v4.0.4,Anomaly,exim-ds-2024-05,s3://allcargo-exim-models/anomaly/563cf89c16aa,Production
f900c6ab-5cea-4c99-9c98-ff3e958f556a,document-intelligence,v2.8.5,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/bc591ed41816,Production
2a377238-2997-434f-ab77-7f3f94ac7cc1,eta-regressor,v2.2.2,LLM,exim-ds-2024-07,s3://allcargo-exim-models/llm/17da17995fed,Retired
51065940-427a-4dd9-831c-d27c3a9c1269,risk-summary-llm,v4.7.5,NLP,exim-ds-2026-05,s3://allcargo-exim-models/nlp/150cfb29361e,Draft
c8138b9b-c3d7-43de-81b6-7926c726614e,document-intelligence,v2.9.8,Regressor,exim-ds-2026-10,s3://allcargo-exim-models/regressor/f93f68495506,Draft
66ba1adb-75ad-458d-9aad-be979cc4eb2e,risk-summary-llm,v2.0.4,Classifier,exim-ds-2024-10,s3://allcargo-exim-models/classifier/d5bd4c476722,Testing
f5956f0e-cdcf-431b-a3d5-3e40cd18a9c6,risk-summary-llm,v1.9.3,Anomaly,exim-ds-2026-04,s3://allcargo-exim-models/anomaly/918763b6e5f0,Retired
d5ca67ab-72a5-4b48-a23c-960788acbf7d,document-intelligence,v3.3.0,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/6c86a30277d7,Retired
44712b56-646e-4a25-a229-b458b58f8ccf,risk-summary-llm,v4.3.0,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/97307e3e8c9f,Testing
85db43e0-e6a8-415e-be2e-277d98ce7904,delay-risk-classifier,v3.8.4,NLP,exim-ds-2026-11,s3://allcargo-exim-models/nlp/ceda5cf83c88,Production
aef74862-1bbe-44cf-9a9e-443f00a22285,eta-regressor,v4.0.6,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/f0a2ef8b3b92,Production
5616da7d-89df-4cf7-ac7e-bedc4346e807,document-intelligence,v1.0.5,NLP,exim-ds-2026-08,s3://allcargo-exim-models/nlp/e1962d1ab3cc,Draft
8f2c596b-4d1a-43e6-acea-6e80d9f403ae,delay-risk-classifier,v1.1.4,Classifier,exim-ds-2024-12,s3://allcargo-exim-models/classifier/2b017faba266,Testing
120e1218-21b2-4551-ae98-963cb1d59ff6,document-intelligence,v4.5.2,Regressor,exim-ds-2024-09,s3://allcargo-exim-models/regressor/f5dd7b0b774e,Production
5324fc93-2d64-49ca-9118-98476651e4e1,document-intelligence,v1.8.2,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/7d0d98177f45,Draft
b43a3f51-9d12-47c5-8142-30a1d13e186d,eta-regressor,v1.3.7,LLM,exim-ds-2026-05,s3://allcargo-exim-models/llm/13912b0b7554,Testing
92aebaac-67ea-4312-b61c-4e3f631cac35,delay-risk-classifier,v3.7.3,Regressor,exim-ds-2026-03,s3://allcargo-exim-models/regressor/738ca5419257,Production
633eae6c-98ee-43f6-a0a8-5aa07424c66d,eta-regressor,v2.4.4,Classifier,exim-ds-2026-07,s3://allcargo-exim-models/classifier/6b5aeb3f5572,Production
520d490a-f4ab-400d-b514-c70d448b61fb,eta-regressor,v2.3.4,Classifier,exim-ds-2025-06,s3://allcargo-exim-models/classifier/6b52c93c7491,Draft
ba91a671-0860-402f-85dc-eeac8fe1901f,document-intelligence,v2.9.8,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/76136bc1a39b,Draft
22ba7c46-0caf-4394-ae05-0c35b04bbc8c,anomaly-detector,v2.1.6,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/e5dbcada3e19,Testing
34965bef-ac55-4a0d-89cf-c1df6f913bfc,eta-regressor,v4.4.3,NLP,exim-ds-2024-02,s3://allcargo-exim-models/nlp/9475411c2c4a,Production
99a0b2b1-e35f-4222-ac5e-ed9ef03eae76,document-intelligence,v4.2.4,Anomaly,exim-ds-2026-04,s3://allcargo-exim-models/anomaly/408122af9e96,Retired
1906d1b4-4c62-41c8-8e64-101eee21c58b,eta-regressor,v1.8.1,Classifier,exim-ds-2025-06,s3://allcargo-exim-models/classifier/3b77cc7f7d90,Draft
4ce8ed2b-492e-4bdd-bf44-a9fca661a389,eta-regressor,v1.7.6,LLM,exim-ds-2025-08,s3://allcargo-exim-models/llm/2436c210235c,Production
