warehouse_id,warehouse_name,city,state,warehouse_capacity,current_utilization,warehouse_type
a93ea836-209e-4f2d-8b7d-67c0cb0171fa,Singapore Bonded Warehouse 1728,Singapore,Singapore,99313,93.17,Regional
b1815d25-9124-4241-a2ba-213b24d68008,London Regional Hub 1729,London,London,50432,85.36,Regional
fff13c8e-39fb-4a67-ab72-76fadc219f55,Ahmedabad Bonded Warehouse 1730,Ahmedabad,Gujarat,118886,88.58,Distribution
665c25a4-206f-4de2-bb89-a5a2e4db6780,Guangzhou Distribution Center 1731,Guangzhou,Guangzhou,84437,59.25,Distribution
cd643f26-5c0d-431a-8815-f1e2d4510968,Busan Bonded Warehouse 1732,Busan,Busan,26628,65.29,Bonded
af3c1ec3-0efd-435f-b4ad-62f315d39a29,Sharjah Bonded Warehouse 1733,Sharjah,Sharjah,76337,78.52,Bonded
e4b49e44-58ab-443d-a2f0-bfcc92dc4551,Los Angeles Regional Hub 1734,Los Angeles,Los Angeles,107297,64.12,Distribution
d2ac9a32-cb15-46a1-916a-c4022f74eac8,Dubai Regional Hub 1735,Dubai,Dubai,100057,51.83,Distribution
093cd841-c3b6-4ee1-9813-a0f029e06687,Felixstowe Distribution Center 1736,Felixstowe,Felixstowe,91271,62.03,Distribution
7485bc8b-2f03-421b-b75d-e05c64a19622,Singapore Bonded Warehouse 1737,Singapore,Singapore,82561,73.07,Regional
3d10719a-30c7-421d-99e0-3525182e1c6f,Bengaluru Bonded Warehouse 1738,Bengaluru,Gujarat,77028,82.08,Distribution
b3ecc8b2-2e85-480f-ba2c-3e45f53650b6,Mumbai Regional Hub 1739,Mumbai,Karnataka,81051,83.58,Distribution
57104a15-fd05-4de2-bcb5-7787635db485,Bengaluru Fulfilment Center 1740,Bengaluru,Maharashtra,86717,89.58,Distribution
87261217-496b-4580-8ec2-5da49dbc0a22,Guangzhou Fulfilment Center 1741,Guangzhou,Guangzhou,30050,66.86,Distribution
ae7b4788-44d9-431e-8053-9019529f042b,Felixstowe Fulfilment Center 1742,Felixstowe,Felixstowe,108620,58.54,Regional
d7dfb730-aa77-4c4d-8176-60778c4fdeff,Chicago Distribution Center 1743,Chicago,Chicago,93372,82.43,Regional
5d406bd8-913a-44b5-b3ba-bdd5ca1e6688,New York Bonded Warehouse 1744,New York,New York,38694,73.73,Distribution
15962246-488e-4220-93b5-74fefa94140e,Busan Distribution Center 1745,Busan,Busan,10246,71.83,Distribution
f18a6cb2-fca2-4a62-8142-3db2c8ba8d10,Frankfurt Bonded Warehouse 1746,Frankfurt,Frankfurt,7023,60.13,Distribution
5ed724d5-efad-44d6-ad31-1a904bad9384,Frankfurt Fulfilment Center 1747,Frankfurt,Frankfurt,47330,62.11,Bonded
c968fadf-c05d-4b0b-9831-2120e426b1cc,Abu Dhabi Regional Hub 1748,Abu Dhabi,Abu Dhabi,18135,80.92,Distribution
7005ebaa-f073-4fee-b593-69cad576a979,Singapore Regional Hub 1749,Singapore,Singapore,84374,83.17,Regional
7bc2bc83-1166-4042-afda-53d2c3e0c799,Busan Fulfilment Center 1750,Busan,Busan,110363,79.63,Distribution
6779c58a-13da-4fea-b92e-734c77e0d1e1,Amsterdam Regional Hub 1751,Amsterdam,Amsterdam,67445,79.08,Distribution
91d0dcb3-1b65-41d3-898d-8fe58b4bafd7,Manchester Fulfilment Center 1752,Manchester,Manchester,113906,78.49,Distribution
aa0f3a45-5ce1-4db0-9a8f-09c3f3c220f3,Busan Fulfilment Center 1753,Busan,Busan,17080,76.42,Distribution
0dfe0f6c-cf2a-43e4-9a00-cb48e01f8632,Rotterdam Distribution Center 1754,Rotterdam,Rotterdam,66412,66.75,Distribution
03024269-cc92-49d8-bb8a-8f26e2fa03c5,Osaka Bonded Warehouse 1755,Osaka,Osaka,67504,65.79,Bonded
046c082f-c180-4dcf-b4cb-f58906052d8b,Abu Dhabi Bonded Warehouse 1756,Abu Dhabi,Abu Dhabi,48496,63.22,Distribution
4530238b-d049-4038-a98e-2a8a75aacc4a,Singapore Distribution Center 1757,Singapore,Singapore,108821,68.73,Distribution
0fc78d8f-d3fb-409b-b2d2-76d441ef5b4b,Rotterdam Fulfilment Center 1758,Rotterdam,Rotterdam,59086,81.54,Distribution
224076eb-905c-46fb-a612-9b723c41279b,Frankfurt Distribution Center 1759,Frankfurt,Frankfurt,58462,76.41,Regional
41b68494-bebd-4dea-a54a-0fe5522f458f,Sharjah Bonded Warehouse 1760,Sharjah,Sharjah,96611,98.0,Regional
3ed14c40-4bd5-4a20-9f4f-0491d7e80042,Amsterdam Bonded Warehouse 1761,Amsterdam,Amsterdam,13226,68.66,Distribution
2b10f70a-a7cb-40ea-aa3a-3f600a300005,Tokyo Distribution Center 1762,Tokyo,Tokyo,39067,57.7,Regional
e346405d-f1f8-4cbc-a624-c222da1a93bd,Felixstowe Bonded Warehouse 1763,Felixstowe,Felixstowe,51118,85.67,Distribution
66cf739f-ff0b-4109-b8c7-febe4b0ce325,Singapore Distribution Center 1764,Singapore,Singapore,34727,81.14,Bonded
8ca0b8bb-51a8-4a15-8205-539db7d5f800,Tokyo Bonded Warehouse 1765,Tokyo,Tokyo,83015,80.87,Distribution
c35686f9-679b-4e62-987a-dacae1bee5f0,Abu Dhabi Bonded Warehouse 1766,Abu Dhabi,Abu Dhabi,41486,63.4,Distribution
884cd230-52a1-4d30-96d1-bc7aceab46d7,Singapore Bonded Warehouse 1767,Singapore,Singapore,86867,86.96,Bonded
b6b60a9d-9262-45f0-8665-f1d5d821da6c,Dubai Regional Hub 1768,Dubai,Dubai,30150,35.0,Regional
7d759d28-6412-4ca5-a63e-59db18160fa4,Abu Dhabi Regional Hub 1769,Abu Dhabi,Abu Dhabi,28365,59.69,Distribution
a53e77b2-8bd5-49f9-a36d-08609b325851,Tokyo Bonded Warehouse 1770,Tokyo,Tokyo,87973,85.91,Regional
03a6a1d3-ca52-4c5f-ba08-f26843f008e2,Amsterdam Distribution Center 1771,Amsterdam,Amsterdam,10249,69.9,Distribution
f29009aa-fb60-4b1f-8860-10bf1bfb6453,Dubai Regional Hub 1772,Dubai,Dubai,54318,58.42,Distribution
03942bba-eaf7-44ba-8ab9-ba8905f1c28c,Houston Regional Hub 1773,Houston,Houston,23218,60.64,Regional
78d24cd2-fc08-45f7-b339-e5ea1d16a44b,Kolkata Fulfilment Center 1774,Kolkata,West Bengal,46819,68.1,Distribution
ab4cd433-44f7-4ab8-a96a-489dca9e4144,Chicago Fulfilment Center 1775,Chicago,Chicago,106653,73.94,Distribution
284c072b-7957-4338-b2c2-e87a2c40186b,Tokyo Distribution Center 1776,Tokyo,Tokyo,27639,81.71,Regional
4685c0bd-6f0d-46c2-87b2-99b36adb7bcb,Bengaluru Regional Hub 1777,Bengaluru,Telangana,73735,64.31,Regional
145669b8-febd-48b1-9b19-859407b92746,Yokohama Bonded Warehouse 1778,Yokohama,Yokohama,26902,84.58,Bonded
bb8360d5-7411-4b03-bcba-0d556d547e08,Guangzhou Distribution Center 1779,Guangzhou,Guangzhou,81745,58.74,Regional
465bd720-dd29-4675-8169-26eaba59dc22,Bengaluru Distribution Center 1780,Bengaluru,Delhi,28378,64.87,Distribution
b12f5af0-f93d-4fa1-842f-2522657cc955,Singapore Distribution Center 1781,Singapore,Singapore,9056,55.38,Distribution
46d2bbd4-0cdc-45e6-90f4-1879b5c33c34,Busan Regional Hub 1782,Busan,Busan,79748,49.19,Bonded
92818f32-2a30-43af-8dfe-82b43e11aa78,Shanghai Distribution Center 1783,Shanghai,Shanghai,11274,79.98,Bonded
22bedc69-b4a8-4c17-ae7f-bddfd602cf41,Osaka Distribution Center 1784,Osaka,Osaka,57339,65.21,Regional
3cf4d29a-8117-49f8-a6ea-5274275b2526,Osaka Fulfilment Center 1785,Osaka,Osaka,70347,51.48,Distribution
f7aea73a-4a70-4896-a1dc-52775c9d5336,Singapore Bonded Warehouse 1786,Singapore,Singapore,116417,71.28,Distribution
f024fe49-0f67-49cc-b769-ebf813697f82,Tokyo Bonded Warehouse 1787,Tokyo,Tokyo,109781,71.89,Distribution
e7ed2e54-8338-4e8c-9a95-37397331f064,London Regional Hub 1788,London,London,9733,73.03,Regional
bc940ff0-5f9a-4390-82a1-ab57ae8c33f4,Chennai Bonded Warehouse 1789,Chennai,Maharashtra,32193,68.8,Bonded
f538e1ea-238f-42e2-a867-0810084e5cdf,Amsterdam Bonded Warehouse 1790,Amsterdam,Amsterdam,73023,63.61,Distribution
653b6a91-bd98-4e36-a5f7-6aaaafdf4370,Yokohama Distribution Center 1791,Yokohama,Yokohama,33132,68.9,Distribution
ba62ed3d-ccf1-4591-95b2-b9009d1d9c70,Incheon Bonded Warehouse 1792,Incheon,Incheon,17932,98.0,Distribution
af782653-812d-4a3f-9ad0-b4216c60e369,Osaka Distribution Center 1793,Osaka,Osaka,72493,45.92,Distribution
b7885238-1c6e-4c91-8ce3-2eee7e912ee1,Osaka Bonded Warehouse 1794,Osaka,Osaka,87441,49.83,Bonded
dbf4777d-5ceb-4ff4-aee0-f3a8716eb1ed,Houston Regional Hub 1795,Houston,Houston,23001,48.65,Regional
f0590a1a-cdb6-4670-a94b-bd2b247c38e7,Singapore Distribution Center 1796,Singapore,Singapore,89226,92.41,Regional
52431878-d479-4d05-9344-47945de71e8c,Singapore Bonded Warehouse 1797,Singapore,Singapore,23339,73.96,Distribution
8fa7b556-4f5b-4af9-928a-24ccde7a7f45,Singapore Distribution Center 1798,Singapore,Singapore,75300,83.91,Distribution
2b0b5d7d-1c9c-4cb8-9aca-645978936857,Frankfurt Bonded Warehouse 1799,Frankfurt,Frankfurt,65986,71.36,Distribution
c01a3a1a-7f92-41a4-998d-4c44237671df,Shenzhen Bonded Warehouse 1800,Shenzhen,Shenzhen,112031,62.82,Regional
4937d2d7-67e0-4eaa-a264-731924c0d1e8,New York Bonded Warehouse 1801,New York,New York,69507,84.39,Distribution
0b88677e-9526-456b-bdc4-75df999f2b96,Rotterdam Bonded Warehouse 1802,Rotterdam,Rotterdam,50872,79.99,Distribution
e1c48221-f283-4deb-a57f-85129252ecfa,Shanghai Fulfilment Center 1803,Shanghai,Shanghai,59377,60.98,Regional
242a88c7-4cdf-4c10-b9a0-d607333d2c60,Amsterdam Fulfilment Center 1804,Amsterdam,Amsterdam,65269,64.82,Distribution
425f1e95-4421-4a43-94f8-7a02240009e2,Hamburg Distribution Center 1805,Hamburg,Hamburg,28289,71.21,Regional
a79688ec-6d98-4bb9-8613-72cebf48db79,Shenzhen Distribution Center 1806,Shenzhen,Shenzhen,105320,64.29,Distribution
9fb9ad43-7177-4189-b412-a30fb1e57179,Manchester Fulfilment Center 1807,Manchester,Manchester,98031,93.99,Regional
190f6d72-7c72-4348-8aab-6973b86fa676,Amsterdam Fulfilment Center 1808,Amsterdam,Amsterdam,51259,37.51,Bonded
2e96c919-0fb6-4107-ba1e-e6a91e3cff12,Hamburg Distribution Center 1809,Hamburg,Hamburg,113723,82.9,Distribution
d344e724-91c3-4044-b85a-6b838357b7da,Dubai Fulfilment Center 1810,Dubai,Dubai,116607,50.08,Distribution
9f0384d6-c9a0-487c-afef-6a8e96a519a9,Ahmedabad Regional Hub 1811,Ahmedabad,Karnataka,86439,70.77,Distribution
0faee426-2a4c-447d-bfab-67b018320c7e,Yokohama Bonded Warehouse 1812,Yokohama,Yokohama,12917,80.81,Bonded
3e40cf17-d19f-44ad-8e21-da790ea4e107,Seoul Bonded Warehouse 1813,Seoul,Seoul,88064,62.66,Bonded
b5bf0234-fa4d-451e-a482-0355bda13edc,Abu Dhabi Distribution Center 1814,Abu Dhabi,Abu Dhabi,34174,79.51,Distribution
ef8e8b5b-126c-414d-aad8-a80e8088617e,Rotterdam Distribution Center 1815,Rotterdam,Rotterdam,77278,88.66,Distribution
612aad38-6d3a-420e-9767-ab95354531de,Incheon Distribution Center 1816,Incheon,Incheon,113405,67.53,Distribution
ee107e9e-2bc4-4db1-b1ed-58dc3df7d405,Rotterdam Distribution Center 1817,Rotterdam,Rotterdam,74638,53.73,Regional
d76400bd-6072-4111-a8ca-5bb5046d641d,London Fulfilment Center 1818,London,London,28752,74.65,Bonded
7dfc2893-15e5-40d3-91b4-d227496152db,Bremen Bonded Warehouse 1819,Bremen,Bremen,43740,51.01,Regional
2f8d2117-1689-430a-828f-03c51a978256,Amsterdam Bonded Warehouse 1820,Amsterdam,Amsterdam,114910,64.63,Distribution
c21c6ad6-dd02-4b31-bc29-2b75111ec66e,Sharjah Distribution Center 1821,Sharjah,Sharjah,76261,47.16,Distribution
d86e33dd-5ad2-4972-967c-57fc3ce2cc0c,Bremen Bonded Warehouse 1822,Bremen,Bremen,58073,69.23,Regional
91410d60-2aea-41e7-869e-9f77c04f03be,Singapore Fulfilment Center 1823,Singapore,Singapore,29596,74.35,Distribution
be7bd5c7-d7b5-4b8a-adbe-19c1c8846bb1,Abu Dhabi Distribution Center 1824,Abu Dhabi,Abu Dhabi,51576,84.8,Regional
195f1f98-ccc9-430f-b004-6296d17d675d,Busan Fulfilment Center 1825,Busan,Busan,104866,80.04,Distribution
65da9c8e-df1f-47b1-88fe-3cf89f80e6ca,Dubai Regional Hub 1826,Dubai,Dubai,58514,74.68,Distribution
f4665372-fbec-48a8-8dd9-498a4193600c,Felixstowe Regional Hub 1827,Felixstowe,Felixstowe,110612,90.85,Regional
8dfffeb7-3807-4d3d-8548-4d69f8aad8e8,Yokohama Regional Hub 1828,Yokohama,Yokohama,64568,79.88,Bonded
ce6daaea-80e8-4d07-8699-d0acda40dccf,Osaka Distribution Center 1829,Osaka,Osaka,108550,68.57,Bonded
dbb18113-bf22-45c7-b121-db83828e5e71,Manchester Bonded Warehouse 1830,Manchester,Manchester,103317,73.31,Regional
5770048a-0cd7-4034-9aa3-449cd62fbeaf,Incheon Fulfilment Center 1831,Incheon,Incheon,100159,81.69,Distribution
2354ebf9-8f9e-423f-9850-1356ceefe04e,London Bonded Warehouse 1832,London,London,42750,68.41,Bonded
4401eedc-48b7-49e5-97aa-bff63551f30d,Yokohama Regional Hub 1833,Yokohama,Yokohama,80795,54.06,Distribution
521c208a-aac7-42d3-bf26-ec2557b8047c,Felixstowe Regional Hub 1834,Felixstowe,Felixstowe,62119,49.95,Distribution
df6cf5e1-1f3f-41c6-bbe6-d81231d6bdf7,Ningbo Regional Hub 1835,Ningbo,Ningbo,66773,73.88,Regional
ecba231a-27bc-4b90-96df-c92fcc8c4242,Chennai Regional Hub 1836,Chennai,Tamil Nadu,114828,80.27,Distribution
56da88e7-a76e-4414-a7c8-7fbcfcfe329d,Osaka Distribution Center 1837,Osaka,Osaka,102098,63.1,Bonded
21eb7b27-c11e-422f-a66e-fcb6e33ded23,Busan Fulfilment Center 1838,Busan,Busan,98627,73.59,Distribution
9877b3ed-103a-4820-82a1-710180647ed1,Los Angeles Distribution Center 1839,Los Angeles,Los Angeles,48977,74.44,Regional
01030565-56f7-4ed7-a1ae-24955639cff6,Sharjah Bonded Warehouse 1840,Sharjah,Sharjah,84602,92.41,Regional
c8b09da3-64d8-4ff8-80c0-aa05c2e9a3ce,Chicago Regional Hub 1841,Chicago,Chicago,109701,91.09,Distribution
c3e72a98-2581-4679-8a82-3798fbb9be7a,Delhi Bonded Warehouse 1842,Delhi,Telangana,49072,77.85,Bonded
4f71d3df-4620-4b3c-afcd-13aeb80a8372,Rotterdam Distribution Center 1843,Rotterdam,Rotterdam,36924,86.11,Distribution
8abd14e8-8108-41cf-b528-14068cbf2681,Abu Dhabi Fulfilment Center 1844,Abu Dhabi,Abu Dhabi,24831,42.89,Distribution
0c8f72a7-351a-482f-b207-7f4b31ab00bf,Incheon Regional Hub 1845,Incheon,Incheon,29354,78.74,Regional
a44a075c-4224-40af-95b4-56b8ce710c7a,Osaka Bonded Warehouse 1846,Osaka,Osaka,85165,70.51,Regional
2fa0da4c-9001-4f7f-9442-6ccb615b1db3,Kolkata Bonded Warehouse 1847,Kolkata,Delhi,54960,56.08,Distribution
72ffa425-6c2b-474a-9831-d5847b45c341,Shenzhen Bonded Warehouse 1848,Shenzhen,Shenzhen,37174,69.38,Regional
689f34b1-ca39-4276-bcfe-9b4dc67d283c,Abu Dhabi Bonded Warehouse 1849,Abu Dhabi,Abu Dhabi,111910,60.72,Bonded
107c461b-af66-4845-8cfe-50446efcf7fa,Frankfurt Regional Hub 1850,Frankfurt,Frankfurt,47582,78.96,Distribution
15c03b37-ff8a-4ce3-847c-bd05b8e10765,Tokyo Regional Hub 1851,Tokyo,Tokyo,31497,97.59,Regional
4b60adbc-4ee6-4ebd-b77d-97be550cdae7,Busan Distribution Center 1852,Busan,Busan,58002,95.85,Bonded
dfef4937-9c14-44b0-9ddb-f810db0f9b4e,Sharjah Distribution Center 1853,Sharjah,Sharjah,77183,81.6,Distribution
8e40c8ea-1b7b-40f2-a844-0e5c32e86a5b,Shenzhen Regional Hub 1854,Shenzhen,Shenzhen,8301,62.51,Regional
9216aed5-b132-4ac6-9a00-6838a40726cb,Abu Dhabi Bonded Warehouse 1855,Abu Dhabi,Abu Dhabi,80223,85.3,Regional
ebf9caab-688a-42c3-a59e-ae4141e79bc8,Singapore Bonded Warehouse 1856,Singapore,Singapore,34919,64.08,Distribution
446938e1-6e31-4dea-baa5-2ccce8c49710,Busan Bonded Warehouse 1857,Busan,Busan,56300,93.04,Distribution
498fa436-f0e1-4fb6-a2c7-0ade70e58bff,Tokyo Bonded Warehouse 1858,Tokyo,Tokyo,39332,84.44,Regional
249f1a62-5335-4c44-ae95-3bfe29df96c2,Seoul Fulfilment Center 1859,Seoul,Seoul,117826,63.63,Regional
918d51c2-1491-4bb4-a343-788acac68d11,Yokohama Distribution Center 1860,Yokohama,Yokohama,11811,71.88,Regional
8a82764f-44b2-4770-98e9-ad650715c08c,Guangzhou Distribution Center 1861,Guangzhou,Guangzhou,64727,95.11,Regional
a2be7cdd-28ad-48a8-9d13-a17771f899df,Yokohama Regional Hub 1862,Yokohama,Yokohama,60909,98.0,Distribution
854a1323-dbaf-4fa3-bdef-f20e8426dca8,Shanghai Regional Hub 1863,Shanghai,Shanghai,106044,94.39,Distribution
2c450249-6b2a-400e-a1ff-669f0a3507ba,Seoul Fulfilment Center 1864,Seoul,Seoul,21515,71.93,Regional
a74106d6-0e47-4f3b-b5ea-84e8b7c236c4,Ahmedabad Bonded Warehouse 1865,Ahmedabad,Maharashtra,36289,57.96,Regional
dfb60beb-80ed-4513-8e2d-814ba455284f,Shanghai Bonded Warehouse 1866,Shanghai,Shanghai,84498,74.46,Distribution
3a60793f-957f-4b10-824a-698488379a30,Tokyo Bonded Warehouse 1867,Tokyo,Tokyo,42675,75.99,Distribution
c94d2e7c-c0a3-4cd6-a0e3-507fb5eb82b3,Hamburg Bonded Warehouse 1868,Hamburg,Hamburg,95318,76.36,Distribution
3ac1888f-ae1e-403a-93b0-65c3b1cc9952,Amsterdam Distribution Center 1869,Amsterdam,Amsterdam,10989,58.14,Distribution
1b4b4d49-29d8-45de-ad05-769f1da6d8e8,Mumbai Regional Hub 1870,Mumbai,Karnataka,80165,63.87,Regional
f6f5b56e-056f-45bf-abc8-e7673ac49b97,Singapore Distribution Center 1871,Singapore,Singapore,19209,66.16,Distribution
4e9a055d-39fd-4324-acdc-8bf30ca5ba59,Singapore Distribution Center 1872,Singapore,Singapore,24018,55.35,Distribution
1e56a30c-396c-49a5-9d46-3a151c11de44,Incheon Fulfilment Center 1873,Incheon,Incheon,88397,56.74,Regional
480607e1-86c8-4c06-a8e9-77ec071ed368,Los Angeles Regional Hub 1874,Los Angeles,Los Angeles,112034,58.07,Regional
47fe5228-6370-415e-b182-7b1b463e594e,Amsterdam Bonded Warehouse 1875,Amsterdam,Amsterdam,39182,71.79,Bonded
57f2ea4c-d8b7-48d5-bc56-3c0e2b608bcb,Incheon Bonded Warehouse 1876,Incheon,Incheon,9615,73.27,Regional
8ba47379-4dde-4e94-b4a8-7ddba70f164d,Singapore Fulfilment Center 1877,Singapore,Singapore,28666,81.91,Regional
e35736a9-ac67-4c3f-950a-f1a6a5f00a20,London Regional Hub 1878,London,London,84276,69.04,Distribution
2b0dc04b-1f4e-485a-963f-de3635cb207e,Busan Regional Hub 1879,Busan,Busan,53329,98.0,Distribution
9f2986cc-85bc-4a2f-bc03-7b0101ef77cd,Delhi Regional Hub 1880,Delhi,Karnataka,79528,85.12,Distribution
2cc66f45-b1af-431d-86e5-f45ed3e4dcbb,London Regional Hub 1881,London,London,5237,84.31,Regional
48eeb16d-fc3c-44dd-9ec4-d8d0032d5cab,Hamburg Fulfilment Center 1882,Hamburg,Hamburg,57812,67.54,Distribution
2e678beb-3a9d-4ae7-be14-d4a30d97e526,Ahmedabad Fulfilment Center 1883,Ahmedabad,Maharashtra,93231,93.48,Distribution
0cf77910-2573-4678-8a6b-b7a78eeb1e59,Abu Dhabi Bonded Warehouse 1884,Abu Dhabi,Abu Dhabi,91171,64.53,Distribution
366e9c95-4c99-4ca1-8b11-615dad63a69b,Osaka Bonded Warehouse 1885,Osaka,Osaka,46374,91.2,Distribution
6846cc7f-2876-4b8d-afd0-17e73c81e251,Ningbo Bonded Warehouse 1886,Ningbo,Ningbo,27658,55.51,Bonded
12bace8a-6a18-43d7-8259-07d86fd7a23b,Hamburg Bonded Warehouse 1887,Hamburg,Hamburg,52624,71.14,Distribution
bd502777-1dcf-4e4f-81ba-976fc5adddce,Abu Dhabi Distribution Center 1888,Abu Dhabi,Abu Dhabi,79769,57.88,Regional
d78e8ded-8293-4d3a-a538-ffab85ecdf30,Shenzhen Bonded Warehouse 1889,Shenzhen,Shenzhen,67117,92.96,Distribution
f673f36c-75d1-4922-b722-53762e0c8193,Kolkata Bonded Warehouse 1890,Kolkata,Telangana,45740,76.63,Distribution
1833337b-9d3a-4020-9306-96353604cef3,Felixstowe Fulfilment Center 1891,Felixstowe,Felixstowe,57562,77.03,Regional
46ed243e-0897-4c95-9fcf-0b29e57bfff0,Chennai Fulfilment Center 1892,Chennai,Gujarat,70266,83.1,Bonded
2f4c0d4b-1d34-45d5-899a-e96a65b649d6,Chicago Distribution Center 1893,Chicago,Chicago,13281,84.47,Regional
477ab7f0-f5a3-421b-bafe-6fe6bacd6091,Amsterdam Distribution Center 1894,Amsterdam,Amsterdam,57695,63.25,Distribution
108cc104-8277-4d6e-9a40-bcaf97dd7dd3,Abu Dhabi Bonded Warehouse 1895,Abu Dhabi,Abu Dhabi,10092,67.78,Distribution
159c158b-b4dd-487e-b1c4-0bc11da677bb,Shanghai Distribution Center 1896,Shanghai,Shanghai,103072,71.11,Distribution
eb698acf-5e4c-4a0c-8a47-36994d116ac6,Sharjah Regional Hub 1897,Sharjah,Sharjah,57325,79.27,Distribution
e620191d-5ae3-43e6-9cd2-a3391878f6bf,Abu Dhabi Distribution Center 1898,Abu Dhabi,Abu Dhabi,73424,80.7,Regional
e3179743-669c-499d-82aa-479d2c28d735,Abu Dhabi Distribution Center 1899,Abu Dhabi,Abu Dhabi,14974,68.06,Distribution
64667851-a216-43e9-ad07-90cd34556bd3,London Fulfilment Center 1900,London,London,89075,86.77,Regional
bd0ecec1-6d02-452a-885c-00cb77bd9920,Hamburg Regional Hub 1901,Hamburg,Hamburg,22447,69.89,Regional
cf4b7125-e6f4-400a-90e4-0940754f3b1c,Bengaluru Distribution Center 1902,Bengaluru,Maharashtra,93085,86.88,Bonded
4c1a096b-b0bd-4bd8-b136-73ff531c3eff,Incheon Regional Hub 1903,Incheon,Incheon,60802,83.11,Bonded
976def55-9f65-4666-9c14-f07a295a0074,Yokohama Fulfilment Center 1904,Yokohama,Yokohama,7481,73.48,Distribution
2c0266e5-6a22-474b-8395-36ff8854b379,Singapore Distribution Center 1905,Singapore,Singapore,41962,68.87,Distribution
775ab4e2-85e5-4cea-aa39-494245722fb2,Singapore Bonded Warehouse 1906,Singapore,Singapore,53593,93.71,Distribution
79d1505a-866d-4af3-bded-b1a76a1c62b7,Osaka Fulfilment Center 1907,Osaka,Osaka,104547,71.97,Regional
f80864f8-87e2-4ed7-8877-3f118fe2b2d1,London Fulfilment Center 1908,London,London,80379,92.56,Distribution
568a2df3-65a6-46a9-8025-80b468aaa1fc,Sharjah Fulfilment Center 1909,Sharjah,Sharjah,31338,48.44,Distribution
d7ca739c-4378-469e-910e-8ed86bfb05e1,Chennai Regional Hub 1910,Chennai,West Bengal,57971,77.57,Distribution
71f0e944-e4e2-407e-8ab2-53cfcc6c1093,Amsterdam Regional Hub 1911,Amsterdam,Amsterdam,18629,78.28,Regional
3948babd-9745-4836-bf4a-d74fdc208deb,Dubai Regional Hub 1912,Dubai,Dubai,46018,70.07,Distribution
742b8f93-d2d1-439c-9cf1-2284ee5d8165,Guangzhou Bonded Warehouse 1913,Guangzhou,Guangzhou,52424,67.83,Distribution
19c69eaa-d502-402f-9bf7-9b3587b2e419,Abu Dhabi Regional Hub 1914,Abu Dhabi,Abu Dhabi,96206,67.82,Bonded
dffde4f0-361e-46f6-a034-70e5ad0c02d0,Ahmedabad Distribution Center 1915,Ahmedabad,Delhi,64659,67.39,Bonded
2404bcf0-2157-473a-bf96-0e52bf761f86,Rotterdam Fulfilment Center 1916,Rotterdam,Rotterdam,39660,65.21,Distribution
38432926-0028-412c-9f11-abfce0b2bb29,Kolkata Distribution Center 1917,Kolkata,Tamil Nadu,66745,84.73,Distribution
0d381469-53ff-44a6-ae2b-1094961b1d00,Singapore Regional Hub 1918,Singapore,Singapore,55939,55.65,Distribution
3e4a3e05-1f12-4206-b554-99d8cdf03206,Tokyo Fulfilment Center 1919,Tokyo,Tokyo,96642,69.93,Distribution
1114a219-234c-4235-b83b-2bd00480ee79,Chicago Fulfilment Center 1920,Chicago,Chicago,26165,90.2,Distribution
9e64cbf1-891f-44fe-b204-09841b226346,Felixstowe Distribution Center 1921,Felixstowe,Felixstowe,16837,67.36,Distribution
ae6af598-9c87-479c-b52a-305a2faf65ad,Chennai Regional Hub 1922,Chennai,Delhi,57765,61.61,Regional
2573c7e9-edf1-4fa3-a2b6-64e02602dac7,Hamburg Fulfilment Center 1923,Hamburg,Hamburg,114955,83.97,Distribution
a753542a-07e8-47c1-b35e-809af371c29d,Felixstowe Regional Hub 1924,Felixstowe,Felixstowe,22151,90.79,Distribution
5f862cd1-63e1-4f24-8e34-11122dcf4736,Chicago Bonded Warehouse 1925,Chicago,Chicago,91280,68.47,Regional
b37b6fd8-abe2-4635-a144-ba700c08bce1,Bremen Fulfilment Center 1926,Bremen,Bremen,118531,86.32,Distribution
a789eae3-8944-4a88-8107-3c892a4bb237,Amsterdam Bonded Warehouse 1927,Amsterdam,Amsterdam,53374,84.73,Regional
f46cfe79-a9ef-4179-9527-0e5d07c72cd4,Singapore Regional Hub 1928,Singapore,Singapore,78960,79.92,Regional
c2b5018b-3b51-489b-aa99-f1aa42aeb783,Frankfurt Distribution Center 1929,Frankfurt,Frankfurt,74305,86.65,Regional
f0e14ac8-3321-4715-acc4-49d331b57b25,Rotterdam Bonded Warehouse 1930,Rotterdam,Rotterdam,109424,82.03,Distribution
61d57cb2-1bf3-4b60-907d-03407837dc26,New York Fulfilment Center 1931,New York,New York,105703,42.95,Distribution
3c9eead5-5895-48cf-a65c-65be281277b6,Hamburg Bonded Warehouse 1932,Hamburg,Hamburg,107882,75.41,Regional
169e1922-23b0-4474-a731-1b817fbe3c41,Guangzhou Bonded Warehouse 1933,Guangzhou,Guangzhou,112356,71.99,Distribution
a4a1d79a-1bd0-4b39-9cd5-6881151f9117,Seoul Distribution Center 1934,Seoul,Seoul,115339,80.51,Distribution
