vehicle_id,vehicle_number,vehicle_type,capacity_kg,fuel_type,maintenance_status,vehicle_age
310cf95d-6e4d-4083-890a-14deed659d02,TR-9977-1408,Truck,20815.89,Marine Fuel,Good,3
e9e523d7-0b00-4d34-8ba8-a7c86782fc6c,SH-5231-1409,Ship,14233728.3,Marine Fuel,Good,12
46aa4b45-0495-449e-8406-8b7b590f9d6b,SH-5717-1410,Ship,11560774.13,Diesel,Good,13
651e5cb2-02b8-4e65-919d-26886495940b,TR-1149-1411,Truck,12544.48,Diesel,Under Maintenance,16
9b5c3822-a279-49eb-a063-0e30ce129efe,TR-2059-1412,Truck,18081.98,Marine Fuel,Good,2
ca91c154-1cc8-48e1-b427-7035fb081bd4,TR-3677-1413,Truck,7459.6,Electric,Good,10
2d7857b2-c115-473f-8465-48ddbeca0ffa,TR-3499-1414,Truck,7089.31,Diesel,Good,12
fdde6cf2-5afc-453a-975f-d7a575acdfe9,AI-4090-1415,Aircraft,27600.57,Diesel,Good,16
e14b7ff2-3e28-46da-9704-7577a85ec273,TR-7810-1416,Truck,11404.35,Diesel,Good,17
6a3ed5a0-ba35-4aac-ae26-9cbe8720822e,AI-5274-1417,Aircraft,141883.43,Diesel,Good,5
2bff1d5d-5cf6-4c0d-b6d3-ff1f16890486,TR-8497-1418,Truck,25394.23,CNG,Good,18
bdc7c46b-3be3-408c-8c2c-1750ae8fb194,AI-8497-1419,Aircraft,23390.42,CNG,Good,14
db7e8bfd-5b42-4ec3-8461-747c6ed47027,TR-5129-1420,Truck,18409.31,Diesel,Due Soon,15
3c71b633-6928-4954-8f09-5b0e1486ed1d,SH-8319-1421,Ship,20542438.52,Marine Fuel,Good,4
499f7afa-7a1b-4997-903e-1c601eee5f83,AI-7363-1422,Aircraft,30671.07,Jet Fuel,Due Soon,6
1bce6724-36a1-4e84-a1cc-a0929c49864f,TR-5073-1423,Truck,7672.85,Diesel,Good,16
0640f62f-90b5-4c50-834e-a1fe55b5b2d3,TR-8545-1424,Truck,14631.75,CNG,Due Soon,11
7f9f089f-7131-4c6e-8877-1880d94c37c3,TR-1489-1425,Truck,17417.62,Diesel,Good,15
d9620301-a905-433f-954c-27bcfde48303,TR-4257-1426,Truck,3993.54,Diesel,Due Soon,17
757909d8-2b1a-4e1d-89cd-874d49c34fce,TR-8505-1427,Truck,17827.1,CNG,Good,7
9641a3f3-d217-4e3e-892c-0af7d8ec174f,SH-3960-1428,Ship,6172453.23,Marine Fuel,Good,15
66760b42-1a97-4146-b51b-2e014ae45fd5,TR-4071-1429,Truck,20203.19,Diesel,Good,8
f9d2dcdf-6474-44d4-8693-179fd675c9c9,TR-7030-1430,Truck,22696.79,CNG,Good,17
f2d9a7cf-a354-422e-94ed-ca13c1bcb0c7,SH-5814-1431,Ship,10860768.95,Diesel,Good,7
34d13ca7-b580-4eae-b69d-58e8465571f2,TR-7056-1432,Truck,11391.18,Diesel,Good,3
d8cd0158-2244-4bdb-bea0-d4c4a7486d6d,SH-6967-1433,Ship,14269987.45,Diesel,Good,14
2ee68925-61d5-4c53-b60a-4c812bbb4843,RA-9667-1434,Rail,311353.57,Electric,Good,13
b9e05ee6-f34d-4667-8f1d-12eea9a8eb27,SH-8910-1435,Ship,3137064.07,CNG,Good,1
dc2e9a35-6599-490f-b4ee-6a48089906ec,SH-3420-1436,Ship,18046533.41,CNG,Good,1
5bf61ae6-939d-4dfa-9515-50af4e05eb98,TR-9430-1437,Truck,12012.74,Jet Fuel,Good,11
59a075b8-6f86-47b7-b91a-19af2296b058,TR-7113-1438,Truck,18914.0,CNG,Good,5
5f9e6a06-2507-4e2a-afe9-31f49dd7bb3d,TR-2633-1439,Truck,22761.72,Diesel,Good,3
59d56f37-23a7-4cd4-a214-d7ae61caac1a,TR-2472-1440,Truck,18808.14,Marine Fuel,Good,8
a4865873-f7c6-468e-bb41-2919d5f99628,SH-8144-1441,Ship,24282558.31,Diesel,Due Soon,7
e596c626-3df9-4fbf-940d-67cf14028282,RA-5882-1442,Rail,512389.6,Diesel,Good,15
fb3032c5-259d-4b2d-87bd-1681dc8f6c3e,AI-7123-1443,Aircraft,125134.07,Diesel,Good,9
43547e36-cfa5-4bd9-bfa6-66e0eb29b390,RA-8894-1444,Rail,384764.71,Marine Fuel,Good,7
dfd60e49-1ab0-446f-b13a-b3604c02ac02,TR-7853-1445,Truck,4052.18,Marine Fuel,Good,13
85c32e23-652f-43e2-a735-ecfb973fd974,SH-3711-1446,Ship,7536389.8,Jet Fuel,Good,13
18d5bb63-78a7-4812-8ffa-2c5e48cd3663,AI-7827-1447,Aircraft,97209.61,Diesel,Good,1
bb8b5484-72b2-4cf5-b4b5-0668af7d09a3,TR-4787-1448,Truck,17016.39,Electric,Good,3
c88503a4-5181-4372-bf0a-b814c17cc96f,SH-5239-1449,Ship,16790059.62,Diesel,Under Maintenance,15
788bfa90-2165-4227-876a-36fce80b648e,TR-9439-1450,Truck,13344.31,Diesel,Good,2
fd665674-c20e-4aa3-bd54-027093e80cca,SH-3703-1451,Ship,11559285.84,Jet Fuel,Good,15
61bff975-229e-410c-9f06-a11c3da47fb5,SH-7257-1452,Ship,21688493.4,Marine Fuel,Good,18
e3b79cd9-9cdf-4b05-b0c3-45f0c53d2e76,RA-8247-1453,Rail,73324.24,Diesel,Good,7
63a70d06-4c4e-4e4c-ade0-bfc5614aaeef,TR-6998-1454,Truck,20379.99,Electric,Good,3
d206c06d-2599-438d-a77c-f177402068b9,SH-5367-1455,Ship,8787488.08,Diesel,Good,8
392db071-a47d-4a7d-8f72-3d82b9f0f432,TR-3457-1456,Truck,12120.17,Jet Fuel,Good,3
fe489b23-fa1e-4067-97e7-0bdb37c7b1d4,SH-3381-1457,Ship,15155850.74,Diesel,Good,8
5a0b2bdb-464e-4d03-a06d-88d65b94deb2,TR-3741-1458,Truck,15858.93,Diesel,Under Maintenance,3
38f0a171-0b3e-418d-8a61-f0e20a648797,TR-4313-1459,Truck,23195.9,Diesel,Due Soon,14
31859190-33d1-4ab9-a85d-f3e8a1ab5cda,SH-5029-1460,Ship,18231814.38,Electric,Due Soon,5
dec12f6a-e3b6-474e-927f-30019de11341,TR-7899-1461,Truck,8032.59,Diesel,Good,16
bf05f5aa-a82e-4680-b772-23ef438e802d,TR-5495-1462,Truck,8646.64,Diesel,Good,7
5c9f94ed-8b38-409c-b618-71301adcd4fe,RA-3341-1463,Rail,508078.29,Jet Fuel,Good,8
cd24ca57-bcb6-453c-adef-46efab8b725c,TR-1743-1464,Truck,3457.89,Diesel,Due Soon,16
32642681-2253-44e7-9c7a-8e583ef80a15,RA-9796-1465,Rail,398547.24,CNG,Good,13
06659b74-2078-4b2e-8e9b-7280b92b88dc,SH-1109-1466,Ship,2240121.75,Diesel,Good,1
20782897-0943-479c-9a17-7dfdfbe9ec56,TR-1783-1467,Truck,10607.26,Electric,Good,1
b1f0e094-27e5-4918-a953-34855458f9c0,SH-2725-1468,Ship,13000647.59,Marine Fuel,Good,7
93099bc1-6f37-48a9-bdc4-6036044b1e1a,AI-9296-1469,Aircraft,14049.38,Diesel,Good,1
aa542b72-cb56-4b43-ac91-9b6a1d86560a,TR-3710-1470,Truck,9355.26,CNG,Due Soon,18
09828031-c6bd-46dd-9423-10def757903b,SH-4453-1471,Ship,8853550.41,Jet Fuel,Good,3
3f0f3a3e-d16c-4ec0-8eca-c0e0d843b5bb,TR-1772-1472,Truck,4240.08,CNG,Under Maintenance,18
52845aa9-fb4c-48cd-9fec-0d1483014070,TR-1440-1473,Truck,27815.35,Diesel,Good,12
aa6e11c4-9e1c-4d6b-bf42-2d75a888a700,TR-8735-1474,Truck,23232.39,Diesel,Good,3
ffeca8ab-a46e-4685-a145-3e7b865045eb,SH-2794-1475,Ship,15072733.25,Diesel,Good,8
2f4b9b0e-21cb-416f-995a-3bf90ab4e261,TR-3266-1476,Truck,22732.89,Diesel,Due Soon,17
79310eb6-6dbd-46a6-885f-eac99aaeb8d1,SH-7698-1477,Ship,4308866.17,Diesel,Good,16
c12c22df-b4f0-46fe-be98-c00fafa0cfae,TR-1153-1478,Truck,25876.85,Diesel,Good,17
aa62c566-fd49-44b1-899c-de286a2c6e13,SH-8983-1479,Ship,18449884.67,Diesel,Good,1
a1990f67-a677-45f8-b178-adb4df50f7b7,SH-2375-1480,Ship,20136345.9,Diesel,Due Soon,13
f0edd6ee-90b2-418d-a981-a60e7cf01bed,TR-6296-1481,Truck,17362.13,Marine Fuel,Due Soon,9
2e718d1c-b3da-4e23-8d2b-faf1a62e1ce6,RA-1014-1482,Rail,439665.83,Diesel,Due Soon,12
a45d4b7c-247e-42b5-9af8-5a319fa887c4,TR-1627-1483,Truck,22975.84,Jet Fuel,Good,3
d93432b6-23d5-4794-9f93-7e0d7014d46b,TR-7557-1484,Truck,12911.17,Diesel,Good,13
757417c0-384f-449c-b138-2fe3598cd99b,TR-1458-1485,Truck,23466.07,Diesel,Good,4
ae3f1807-1a4b-4ba1-bf19-7e6670a6c210,TR-8965-1486,Truck,3764.57,Diesel,Good,9
3144992e-fd5e-4fbc-85d8-81aa0180e60e,RA-2823-1487,Rail,462194.08,Diesel,Good,17
ca01215f-6168-4ce9-90b1-4f6dbd8c4dec,SH-3353-1488,Ship,15715373.97,Diesel,Due Soon,6
454318a7-13b3-41db-9a48-e5ae6955d430,TR-8474-1489,Truck,22392.19,Diesel,Good,8
c93da89e-c1d6-4177-944e-bfc0211c394a,TR-6813-1490,Truck,19147.29,Marine Fuel,Due Soon,10
113d12b2-fcc3-433c-929c-5602f9649d3a,SH-5211-1491,Ship,12371769.3,Diesel,Good,10
cf6d4771-eede-48ac-b64a-8215484a6465,SH-6846-1492,Ship,7225178.63,Diesel,Good,15
05f8d59d-cea0-473d-88fe-33f4a4c0a942,TR-1393-1493,Truck,4509.92,CNG,Good,13
583e941d-4d75-4f6e-8762-8a5addc5b4b2,SH-7454-1494,Ship,2311313.28,CNG,Good,1
3b792822-822e-4131-8530-c40787d83207,TR-3003-1495,Truck,13701.87,CNG,Due Soon,14
47925472-2c31-4cd0-9e38-0bbd02fb0085,AI-7620-1496,Aircraft,49255.94,Marine Fuel,Good,13
bef2d8f4-b3f2-4884-afb8-bd9f1a925c5f,TR-1295-1497,Truck,3932.95,Marine Fuel,Good,18
fb9206eb-d752-489c-bbb6-14a9df802d9e,TR-1675-1498,Truck,5510.61,Diesel,Good,18
c39223ae-c131-4a33-8a8a-409f1dd09c7b,TR-8691-1499,Truck,23247.29,Diesel,Due Soon,4
cccef9ce-1072-4ca9-a985-c5deda037ba6,RA-2237-1500,Rail,605720.97,CNG,Good,12
eb99b7e8-4772-47e4-ac24-dc184b43907b,TR-8879-1501,Truck,24965.4,Electric,Good,14
6fecdf66-73ca-4d67-a1b8-9aaf31106bdc,TR-8755-1502,Truck,9918.38,Marine Fuel,Good,1
984da638-4767-4f4d-a348-7f387ef2ce8d,TR-3168-1503,Truck,5753.5,Diesel,Good,3
f25e0469-3ca4-461b-bc2a-decf1e287f4f,SH-1046-1504,Ship,15698028.12,Diesel,Good,2
b430309f-676e-4220-9dec-0465333a1268,SH-2779-1505,Ship,6948286.32,Electric,Good,5
45646b4d-06ec-4d5b-ab42-ccf99baa1864,TR-1763-1506,Truck,5190.9,Jet Fuel,Under Maintenance,3
d5677835-46e9-4571-86ac-c210f8ae8364,TR-7381-1507,Truck,20903.41,Diesel,Good,17
2f60daf3-0c79-496a-9c5d-ea5cd2964557,SH-7885-1508,Ship,9867889.38,CNG,Good,11
837b0471-bd07-4fd9-a9c6-3f4ae5a9c556,RA-7568-1509,Rail,114468.95,Diesel,Due Soon,11
463cef69-bff9-4b8f-aeca-ce153efb80ef,TR-2696-1510,Truck,4258.69,Diesel,Due Soon,6
d369060e-1c37-43ff-9d83-8f27b5571776,TR-4279-1511,Truck,14550.51,Diesel,Under Maintenance,14
e58ec65d-cc71-4353-8f99-c3374d85d7bb,AI-8142-1512,Aircraft,129554.28,Marine Fuel,Good,5
7d610d3a-ffb9-4eb8-99ea-9024ff0a1a42,TR-8678-1513,Truck,12531.44,Marine Fuel,Good,1
39d55a31-5a48-47f0-bf44-3add26ac7e96,TR-6975-1514,Truck,12368.53,Diesel,Good,5
a99eec79-0d8a-4d5c-a036-3200af44d31f,AI-7487-1515,Aircraft,95847.95,Diesel,Good,9
908acd7f-eaeb-404e-bd0a-5e71284ad45a,SH-8041-1516,Ship,22313238.28,Diesel,Due Soon,7
c4d87447-ba16-428e-9d69-270983a7a3b5,RA-2928-1517,Rail,232881.45,Diesel,Good,1
91e7212e-8ea8-44dd-bade-9f65984962f7,SH-8477-1518,Ship,8547432.97,Diesel,Due Soon,13
2835ea56-1fd0-4484-a7b2-5f23fd52b817,SH-9995-1519,Ship,9814609.35,Diesel,Good,15
5e98f8d0-91dd-43a8-8a51-e69e7b4d04cd,AI-7673-1520,Aircraft,42434.03,Diesel,Under Maintenance,16
ebd9d349-6584-4340-a71d-79990e62dc26,TR-9191-1521,Truck,7579.14,Jet Fuel,Due Soon,12
3d8bf46f-8055-4315-8819-2635672c3ec7,SH-1678-1522,Ship,1795373.39,Marine Fuel,Due Soon,15
9c5cf3a2-4581-4e70-bb17-3506012c1ae1,TR-3212-1523,Truck,16994.11,Marine Fuel,Good,7
7c5bae47-e9df-432f-9707-63f804a2fdd7,TR-4892-1524,Truck,23601.12,Diesel,Good,5
51e1324c-3135-4737-8d67-4acc9a588911,AI-7987-1525,Aircraft,123010.24,Marine Fuel,Due Soon,15
2f27c716-b39d-43da-83b4-bd27858f2cd5,TR-7021-1526,Truck,23145.06,Diesel,Good,9
55a2fff3-df18-4531-b29c-d053f51ecef3,RA-5247-1527,Rail,280735.63,Diesel,Under Maintenance,6
d74469d5-0076-483d-b8b4-61634c1727eb,TR-3099-1528,Truck,24318.93,Jet Fuel,Good,1
72393fa5-a457-4e7c-9141-11cec5de2952,AI-3861-1529,Aircraft,132848.4,Diesel,Due Soon,15
b7f78210-9961-48c3-94ed-80909952b354,TR-3776-1530,Truck,6834.01,Diesel,Due Soon,10
26f0e734-d08b-4a56-bbfb-561ad03f9c8c,SH-2866-1531,Ship,7261164.76,Diesel,Good,6
fe46fb07-3b63-4930-a8f2-909ea5efd141,TR-3944-1532,Truck,25245.31,Diesel,Good,4
295347a9-6bfb-4c9f-ae42-1716846b498e,AI-6469-1533,Aircraft,138745.29,Marine Fuel,Good,13
2d98f86f-b711-49fd-9947-1d06575041bd,TR-2730-1534,Truck,17598.09,Diesel,Good,10
568ca6cd-a43d-4182-9beb-c022cc7c3609,AI-7137-1535,Aircraft,28778.52,Diesel,Good,11
aaf5511e-8e36-4f39-ba6c-5b483a7e3623,TR-5135-1536,Truck,6674.0,Diesel,Good,14
0acd70c0-56bb-4187-af62-3164474a721d,SH-3216-1537,Ship,12961230.17,Diesel,Due Soon,6
8fed6dda-8b47-465f-a157-72c4ee75b3d7,TR-9102-1538,Truck,11244.93,Diesel,Good,16
7e9e7483-9576-44a7-9e14-b89b31863390,AI-9119-1539,Aircraft,146246.42,Diesel,Good,1
413bea43-9d86-49db-85ac-29adc9f6fa39,TR-9426-1540,Truck,20414.44,Marine Fuel,Due Soon,16
27e54b92-d10c-4a36-b7b4-e12fb423b50b,RA-3670-1541,Rail,351398.18,Electric,Good,4
2012fa9f-9754-494f-8141-37a323ea88f4,TR-8319-1542,Truck,14989.92,Diesel,Good,16
6c060ca0-ed30-48b3-a915-e4eda47a50db,AI-8784-1543,Aircraft,95801.62,Marine Fuel,Good,13
1f9797b9-3b41-464b-b8e3-1e4695fb9cea,TR-2206-1544,Truck,21460.03,Diesel,Due Soon,15
4a4c9625-c120-44ad-80a5-eab53185f543,TR-2398-1545,Truck,21450.34,Diesel,Good,8
4f6c04ae-4e1b-40ad-8fb5-ba29c9adaef0,SH-3387-1546,Ship,20243231.17,Diesel,Due Soon,7
8f445b8f-3969-456b-93c7-3336eb46527c,RA-1610-1547,Rail,352158.35,Diesel,Good,7
04dd7277-3011-4e20-ad07-285f80b56f76,TR-7424-1548,Truck,15702.86,Electric,Good,8
97efdabd-9ff2-4831-bf31-fadd4185c626,TR-9428-1549,Truck,27323.58,Diesel,Good,8
a64550c6-6b0e-4c8a-8ac4-522f6ede6695,TR-7906-1550,Truck,27219.97,Marine Fuel,Due Soon,14
6cac86ee-3238-4e17-9325-fbbe43e5517e,TR-8311-1551,Truck,14093.91,Electric,Good,6
c91868e0-d695-44dc-8782-76e3e5882b1a,TR-2845-1552,Truck,10330.77,CNG,Good,18
db8a5b59-70b4-4a27-af2c-2adb9d9913ca,TR-3911-1553,Truck,24736.38,Marine Fuel,Good,4
719d50f1-3d28-4066-a9f1-c145196bc69b,TR-7121-1554,Truck,27406.37,Diesel,Good,11
4085a041-5d5d-43a0-a970-47bd939e948c,AI-7238-1555,Aircraft,77419.47,Marine Fuel,Good,2
3e2027e1-88c5-41b6-97d1-d34ddf1a66e3,AI-1918-1556,Aircraft,68262.08,CNG,Good,14
c1ff31e0-188e-4780-888a-313d1298da01,RA-9307-1557,Rail,133617.1,Diesel,Good,2
ccc28916-83ca-4e5c-a5f0-f75ab4155fc8,AI-9358-1558,Aircraft,71980.07,CNG,Good,1
d4be798f-cf5c-4f0b-ab53-3960a2485bab,TR-7521-1559,Truck,6660.25,Diesel,Good,2
ed1df539-493e-47ba-98a1-dac0050e45e4,SH-2809-1560,Ship,18754069.56,Marine Fuel,Good,11
70622904-6b67-473d-970b-4ffbef4b6541,TR-7826-1561,Truck,27625.33,Jet Fuel,Due Soon,3
c12b6746-f7de-4771-8f77-22b4782e25ea,TR-3213-1562,Truck,3222.72,Marine Fuel,Good,2
3db30830-761b-44df-9eab-370993346a02,SH-5137-1563,Ship,22400947.14,CNG,Due Soon,3
26169b08-587c-4d26-aa49-bce559fa4281,AI-7749-1564,Aircraft,81177.48,Jet Fuel,Good,6
9bbeb5d1-68ba-4e74-8237-c2749d51fe68,TR-2995-1565,Truck,10505.78,Jet Fuel,Good,15
cc1836d5-93fb-46ee-a23f-5f76b9079a74,TR-8007-1566,Truck,10878.94,Diesel,Due Soon,12
31596972-aa07-4315-8d37-000bcc431df5,SH-7202-1567,Ship,17851666.65,Diesel,Good,14
eb119c18-be58-4163-bb7e-254ce412ce63,TR-2829-1568,Truck,26659.63,Diesel,Good,18
0c498466-3803-4d18-8f6c-9ed51483019f,SH-5267-1569,Ship,22665108.72,Diesel,Good,6
6636c837-048f-4b48-9456-798e25698820,SH-7873-1570,Ship,11390130.84,Diesel,Due Soon,9
e557fb4d-68f6-43f9-8b22-1c621697cfea,TR-9079-1571,Truck,24345.46,Diesel,Good,5
1e95b663-482b-4419-a7c6-21faba038595,AI-2711-1572,Aircraft,22137.19,Marine Fuel,Good,1
ec867552-86bb-433e-8a27-fb2fa3df89d4,SH-7436-1573,Ship,13381291.53,Diesel,Good,5
dbae4848-d28f-4d7c-ba58-d9531a74eb0b,TR-4160-1574,Truck,27276.3,Diesel,Under Maintenance,14
600dfe5d-ef89-4e71-80a8-f3774fab57e7,RA-2721-1575,Rail,620100.19,CNG,Good,11
a9858912-1b2d-407c-948b-80276b15f8f5,TR-1358-1576,Truck,22154.13,CNG,Good,2
45497f46-46cd-409d-be7a-4966b6557c2c,SH-3871-1577,Ship,4882125.55,Marine Fuel,Good,11
72c3d39f-a148-4d8d-b6ea-2d884691c476,SH-7726-1578,Ship,4335968.94,Jet Fuel,Good,2
1181201f-75a4-4224-b3c2-bfb0dbca89e1,TR-3343-1579,Truck,24161.37,Electric,Good,16
63383713-b4cf-44ad-86f2-89e5fc319ff3,SH-5827-1580,Ship,16843104.52,Diesel,Good,9
359673f5-bf47-44c3-9473-6ad3199d6a10,TR-4977-1581,Truck,17682.5,CNG,Due Soon,11
14a521d8-3809-4ed3-a088-0909b0b314ee,SH-5089-1582,Ship,19229422.27,Jet Fuel,Good,16
927bcc71-927b-45b4-882e-ec55f2790873,TR-6161-1583,Truck,25203.38,Marine Fuel,Good,10
0278b51d-4d3d-4a08-a1bc-189ac42a2f9a,TR-8248-1584,Truck,27200.36,Marine Fuel,Good,2
42d1ad32-3057-48f5-897f-cecf81d6665e,TR-1589-1585,Truck,21507.74,CNG,Due Soon,8
bc7e754b-4508-4fbe-8b7d-23fb30a047bc,AI-2093-1586,Aircraft,15986.36,Diesel,Good,11
7f5ff1ec-c8e5-4035-b7f8-71c06550c9e7,TR-9533-1587,Truck,21421.03,CNG,Good,16
21a25d1f-ef65-4da3-a828-f60965930af7,SH-9003-1588,Ship,12465312.66,Diesel,Due Soon,18
bef97fd2-2064-4e42-ad7d-85b6602779a1,TR-2556-1589,Truck,19505.97,Diesel,Good,17
fa4cd8a9-5817-41c5-a224-d75db73cbce3,SH-8739-1590,Ship,761684.03,Marine Fuel,Good,9
fe4285f8-9050-494f-8ab3-6d9dfbb71264,SH-2275-1591,Ship,23256407.5,Diesel,Good,11
44955cfb-8606-4a80-8329-13c18ad8aeaa,RA-3434-1592,Rail,166917.69,Diesel,Good,6
c859b3a4-c0bf-4282-ba0e-8462a462b8b7,AI-6501-1593,Aircraft,142006.13,Diesel,Good,16
008c7be9-7468-4184-b108-df01082ae0b3,TR-3525-1594,Truck,23832.84,Diesel,Under Maintenance,5
b1a58159-0755-4fce-91b6-4b8e3d49ae4f,TR-5843-1595,Truck,26406.31,Diesel,Good,10
a78aeb41-04b6-4a83-8a92-7757958ea556,TR-3043-1596,Truck,3237.66,Electric,Good,17
560f416a-32e7-4f01-b311-849b5802cd90,AI-6606-1597,Aircraft,69505.64,Jet Fuel,Good,2
bad5ba44-529b-4ce4-864b-de7dc0a0eae8,AI-7905-1598,Aircraft,97654.89,Diesel,Good,14
4a635957-78a0-43e1-a88a-769a670c5d7a,TR-4572-1599,Truck,22882.56,Marine Fuel,Good,10
66251e26-6cc5-4906-aadc-75436077c847,TR-5647-1600,Truck,27718.96,Diesel,Good,1
a7568f0d-1ed8-47b3-8b08-41b14809ffc5,TR-1459-1601,Truck,21716.8,Diesel,Good,1
76b03826-e94a-4f22-abe4-86c920edffd6,TR-7442-1602,Truck,16905.13,Diesel,Good,5
b208acc7-22ce-4db5-8b32-3f999d80889b,SH-5561-1603,Ship,16979501.59,Diesel,Good,13
40f384a4-9e18-4d2a-9857-3b290fd9ddbd,TR-7327-1604,Truck,26781.84,Marine Fuel,Good,6
99f42b57-089a-4ec3-925a-9a4f59f1756c,SH-8735-1605,Ship,24411418.4,Jet Fuel,Good,3
1a15722b-4df3-44fa-98e6-f917e08aab6e,TR-1503-1606,Truck,8751.57,Marine Fuel,Good,6
8baec8ca-310c-4be2-bb9e-97239654577e,TR-7390-1607,Truck,27906.06,Diesel,Good,13
96856464-f5a8-4cdb-9aa2-c3473095a1b7,SH-1435-1608,Ship,15441284.95,Diesel,Due Soon,4
c9a33fb2-a96b-42b9-9712-580f43c8e5f4,SH-4150-1609,Ship,4113081.94,CNG,Good,9
43c705e2-ba8b-4d08-9544-6755569d74ff,SH-7273-1610,Ship,12662320.23,Electric,Good,15
2a547cf7-57b9-45b3-8868-ec083292c18f,SH-2269-1611,Ship,6469086.17,Diesel,Due Soon,6
61966024-dbfb-4c3e-9520-0933a2920dc6,SH-7257-1612,Ship,7687155.0,Diesel,Good,16
ac64b713-2f89-4afb-8be1-33e008b6a870,TR-3203-1613,Truck,20744.62,Marine Fuel,Good,10
61cc77f8-2b36-4e5e-a573-e19a3a6656c9,TR-3657-1614,Truck,25193.81,Diesel,Good,17
b9be185e-2890-4092-b13a-d1ae9b974ca6,TR-3413-1615,Truck,24512.43,Marine Fuel,Good,14
57bfde1f-4925-40cd-bb4f-d4cbc7018759,AI-6096-1616,Aircraft,52540.51,Marine Fuel,Due Soon,15
c43290e3-94a9-4a2a-9be0-b5663d3aba75,TR-2419-1617,Truck,21629.31,Marine Fuel,Good,9
8f6d4e50-c988-4ceb-a594-150b3b226d43,TR-6187-1618,Truck,7142.32,Diesel,Good,15
add346e1-76d4-477e-85a5-8821b0f123a1,TR-8858-1619,Truck,16958.13,Jet Fuel,Due Soon,18
2534e954-cfae-4c19-8b39-3fda57ac4d07,TR-1646-1620,Truck,17767.01,CNG,Under Maintenance,3
8ebff2e2-ae83-4b2a-bc86-d8bf1f7205e9,TR-1054-1621,Truck,17187.81,Diesel,Good,13
f35e17a3-93ed-4fc0-874c-86d686ee1467,TR-1859-1622,Truck,4761.07,Diesel,Good,10
6e1ea31f-c6fb-49e9-9d9a-2d07c90d3108,TR-3461-1623,Truck,17976.69,Diesel,Good,3
45e9ee0c-449b-439f-b108-d270208c1b34,SH-1489-1624,Ship,10507098.78,Diesel,Due Soon,11
894d2701-54c2-4f28-b660-b83f044de552,TR-5473-1625,Truck,14964.78,Jet Fuel,Good,12
23d604cd-8e19-46f5-8f5a-dadef7e13ce0,AI-3482-1626,Aircraft,134184.8,Diesel,Good,6
b4cfc63d-ab5c-4dc9-a69c-b1be88aef5ac,TR-5675-1627,Truck,3420.27,Electric,Good,6
2db843c6-f87d-4012-a620-67a3f69715d7,TR-3661-1628,Truck,3905.11,Marine Fuel,Good,14
bc66d6f5-35a8-422b-b63a-d6f1f687c7c3,SH-5378-1629,Ship,10999209.8,Diesel,Good,17
2c3f367b-717e-4c49-8798-d6d2e5da5a6e,TR-9885-1630,Truck,27584.1,CNG,Good,5
44c2bbd5-c9f4-4df1-af23-b549d2be0d16,TR-5610-1631,Truck,22821.19,Diesel,Due Soon,17
846d1199-ff46-4431-a275-054137a54281,TR-8126-1632,Truck,20277.04,Diesel,Good,8
551ad79a-556b-4526-9a44-96945079bd06,SH-6924-1633,Ship,21649688.91,Diesel,Good,8
3b6ff5ab-130d-47a2-9836-07c58851f44c,SH-6977-1634,Ship,15485283.49,Marine Fuel,Good,4
2bb1bac7-cb72-4207-9bd2-a799b8a14295,AI-6163-1635,Aircraft,44452.52,Diesel,Good,11
6732b8f8-20cb-4909-938d-ec6b50a2c69a,AI-8557-1636,Aircraft,110238.78,Diesel,Due Soon,10
bdc22e96-e500-4729-8412-6a9cd648f0a3,TR-3071-1637,Truck,10157.46,Jet Fuel,Good,4
a354465f-8355-48da-b115-20a288454fa7,TR-7267-1638,Truck,5362.31,Marine Fuel,Good,15
35364c03-283d-4dab-94ef-c48039225855,SH-9997-1639,Ship,17564846.24,Diesel,Good,6
aecced98-5a21-490b-b4cd-0da5ae8f7732,RA-4348-1640,Rail,385917.69,Electric,Good,4
1bebf8ba-99de-4558-8194-ff4e28f2da9c,TR-4512-1641,Truck,9186.91,Diesel,Good,15
4448beda-ee59-4c5d-bbcd-ff298797766c,TR-9648-1642,Truck,18572.74,Diesel,Good,8
53e2ba32-b6b7-45a0-ad1e-efc3de83b977,TR-3364-1643,Truck,17263.76,Jet Fuel,Due Soon,7
b9f4f17a-6974-4236-91d1-983c01a94e1d,TR-4692-1644,Truck,4713.27,Diesel,Good,13
0a5be64b-cc17-480b-9580-e18df6a65699,TR-5200-1645,Truck,18578.66,Diesel,Good,4
a6d7cc33-4521-4a41-b059-da74876ed4b9,SH-1213-1646,Ship,20365250.28,Diesel,Good,11
0cf3b770-2297-4971-9657-3a7fc8af5eef,TR-5297-1647,Truck,12259.98,Diesel,Good,11
9aafcb6c-9ca2-4481-90d8-2d37c5b73a54,TR-4557-1648,Truck,7149.12,Diesel,Good,9
3510035e-9ce2-4b54-a21c-00b10253819c,TR-4584-1649,Truck,27259.59,Diesel,Good,8
e1ccf445-9dd2-4ac0-8b6b-3202364efa20,TR-1326-1650,Truck,27727.72,Diesel,Good,16
64db8040-2a53-4078-811a-9dec833f3868,SH-4364-1651,Ship,9627404.63,Diesel,Good,11
6945b130-077e-47d8-8ab8-2517c265b3dc,SH-3313-1652,Ship,12629507.72,Jet Fuel,Good,3
