carrier_id,carrier_name,carrier_type,average_rating,fleet_size,years_of_service,headquarters
d0f0534d-87b8-47fc-bb80-85f262f92451,Kuehne Nagel 1473,Road,3.55,1130,15,Singapore
20cdb82f-4829-459d-9ebd-03956aa36e5c,Hapag-Lloyd 1474,Air,3.15,1567,17,Netherlands
fc5a2939-2a26-471d-a0b2-da240f50f245,FedEx 1475,Air,3.69,1842,5,United Kingdom
6bccea9f-193e-47a4-b55e-c6880cda5949,Emirates SkyCargo 1476,Air,3.14,1275,8,Netherlands
02c9001c-cee1-49e3-8e20-e39497d8f278,DB Schenker 1477,Sea,4.2,543,14,Singapore
dd4ab905-74e8-4c20-8b67-b6dff9243128,Maersk 1478,Road,3.29,3097,21,Singapore
9fb0aba3-3590-4ca6-bf49-6fa9b2708f5f,Maersk 1479,Road,4.34,3629,27,India
dea5dc80-0253-4348-8fb7-9c1a0412e1c3,Kuehne Nagel 1480,Road,4.1,3054,25,South Korea
40bfe39e-494b-4d62-a4f3-c5aa495324a3,Emirates SkyCargo 1481,Road,3.48,1589,33,Germany
7c40977f-6688-4b3b-b7db-e6ae13dc9c38,Maersk 1482,Sea,3.21,3282,5,China
29aba8f6-3bcd-457c-b7b1-11598aa5602e,FedEx 1483,Road,3.78,151,33,United States
fc631238-c434-4ecc-addd-1e9e0df147bd,DP World Logistics 1484,Air,3.37,3272,11,United Kingdom
45952198-917c-4b98-a99a-b5e9720ff91e,DB Schenker 1485,Sea,4.51,908,33,United Kingdom
837470a5-d3a6-44b3-8511-da984e18ce17,DP World Logistics 1486,Rail,3.31,3112,23,United Kingdom
d82e6c23-f2ea-450b-82e4-9a9cbbbf06bb,MSC 1487,Road,4.79,40,35,India
f9fba15c-0d0d-486f-9ac2-511b4767b4d1,CMA CGM 1488,Sea,3.78,3188,9,United Kingdom
0a5809e9-cff1-4f42-8bf5-5d911637726f,Blue Dart 1489,Sea,4.48,3684,10,Singapore
2fa8a6f3-19d7-4276-8cca-d98d0b052833,Blue Dart 1490,Rail,4.83,335,13,Japan
3d934c9b-67d6-48e4-b276-5aca9b1ad4ed,Emirates SkyCargo 1491,Sea,4.85,1365,34,Netherlands
389a496d-eb24-49b7-add6-7c19ddbbcd43,DP World Logistics 1492,Sea,4.07,3574,9,China
4694c7ca-73ed-4de6-bd9f-1512cd9019be,CMA CGM 1493,Sea,3.36,3271,8,Germany
e34da5b2-f99b-4c9c-854d-1be2fa401ed5,FedEx 1494,Road,3.38,1006,35,Germany
47c7ec51-0511-4b01-be83-b3a71c8f5aef,Hapag-Lloyd 1495,Air,4.63,1189,9,Japan
c345a7fc-3909-4f9f-a047-f5a65752c168,Blue Dart 1496,Sea,3.4,329,5,South Korea
72c061bb-b824-4ca1-bf86-f5b0a2adc091,FedEx 1497,Sea,4.47,3635,29,United States
eaa6221a-8a66-4c50-bda6-ccdd7937029c,Maersk 1498,Air,4.17,3498,25,China
088d18fa-330b-4d87-a1dc-971f188a0454,Hapag-Lloyd 1499,Road,4.68,886,15,China
ef7ef6b0-1ad1-4e7b-a4c4-be5030c5f281,DHL 1500,Sea,4.76,875,35,India
d4aae4b2-ad43-478b-81c9-93dda6c3f4e0,Emirates SkyCargo 1501,Road,4.3,3798,33,United Kingdom
2a4ce373-ace2-46eb-af10-aa4eb9598c35,FedEx 1502,Sea,3.36,975,38,United States
874951d7-c7b4-43d1-a485-413869ba0afe,DP World Logistics 1503,Sea,4.23,2060,6,Japan
1e11faf1-8cb8-45da-af58-cc938775ef5b,DP World Logistics 1504,Road,3.17,2893,32,South Korea
29a1fcec-e064-429d-92c3-6efccd391d0d,Maersk 1505,Sea,3.44,1325,30,Japan
f7277fe1-888f-41d1-a631-8798f27fb1ff,DB Schenker 1506,Air,4.38,1287,3,China
46685039-e480-4f15-88be-0930123f7343,DP World Logistics 1507,Sea,4.54,1144,13,India
b889a5d9-947d-49eb-8c34-cf532b64e65a,Kuehne Nagel 1508,Air,3.16,1113,22,India
6a9ca813-0505-40cf-b12f-a69c31bd845c,Blue Dart 1509,Air,3.91,508,15,China
f6ca7022-0360-4e57-8c92-ada3d821f8d0,CMA CGM 1510,Rail,4.21,3847,7,Germany
d3a47c7e-0d3e-42a1-a745-de4c9f4e43ce,MSC 1511,Sea,3.45,1136,25,China
d2816b70-b3bd-4fa5-a329-85f46a9a48c6,DP World Logistics 1512,Air,4.63,4044,23,UAE
23714a4a-95bd-4b43-b3be-42bb6400c362,FedEx 1513,Road,4.17,1430,5,Singapore
02abca61-921c-431b-bf58-3d1c7d3cd213,Emirates SkyCargo 1514,Air,4.45,2744,12,UAE
a55744a8-6337-4009-a314-3bb7511a0b5a,Blue Dart 1515,Sea,3.46,1158,5,United Kingdom
12f3e5e1-27d7-49d5-8866-88beed4a3b18,Emirates SkyCargo 1516,Sea,4.53,1668,30,United Kingdom
3dd58cfb-37ad-4094-9387-a2fc982dd251,Blue Dart 1517,Sea,3.19,3702,16,UAE
1607fdca-ee99-40e7-8bbe-ce0750def2f1,CMA CGM 1518,Air,3.96,2010,9,UAE
024044a2-b004-4079-a472-66f3745d3b9a,Blue Dart 1519,Rail,4.3,3414,16,Japan
c06f16e1-6e95-489c-94ff-2ea8633e8c81,Emirates SkyCargo 1520,Road,3.66,1639,17,Netherlands
705361f7-394e-4b79-b7ab-b56c283758ba,CMA CGM 1521,Air,3.53,3899,22,UAE
5675a8da-6794-4f5a-a071-a4a6cdb69d15,DB Schenker 1522,Air,3.29,2122,20,Netherlands
c19db983-99d4-4d05-91a3-c9de7bf74876,Hapag-Lloyd 1523,Sea,4.82,1026,38,India
bf25d1f3-0bd7-47b3-91ed-73007fb8381e,MSC 1524,Rail,3.57,3692,23,Netherlands
16f1562d-addf-491d-8b20-39d21787c348,FedEx 1525,Air,3.42,1748,3,United Kingdom
c20fead0-4a13-49f6-954d-9e0c4076b5e3,CMA CGM 1526,Road,4.72,1150,11,UAE
e4c32b3c-ddc8-42eb-bf23-1a3534bc159c,Maersk 1527,Air,4.65,2919,9,Netherlands
c4cc4735-efe0-4752-a890-7cb263ad3617,Blue Dart 1528,Road,3.62,1029,37,Germany
3623905c-7aa4-49fc-9f0a-be493b1d097e,CMA CGM 1529,Sea,4.78,299,17,United Kingdom
e5967ad5-ed96-4a5b-8694-81b7c6af2535,Emirates SkyCargo 1530,Rail,3.65,855,18,South Korea
1899f20e-4ffa-477c-a270-0fe04abf063f,Allcargo Express 1531,Sea,3.71,3303,13,Germany
9d8c66a6-b98f-4aef-a5f4-4b701fd9656c,DHL 1532,Road,3.89,3184,7,United Kingdom
82544e7b-1bc6-4d9b-9e39-0ebf302a9cff,Allcargo Express 1533,Sea,4.71,3794,18,Germany
38617826-4622-475e-b4fa-d5f71af9d258,Kuehne Nagel 1534,Air,4.81,3175,10,South Korea
4f478b45-0bee-42b9-8382-b0c134b9dcce,Kuehne Nagel 1535,Sea,3.78,3763,32,Singapore
b17468bb-e016-468a-bb0a-af9be6501560,Allcargo Express 1536,Road,3.39,3287,33,India
3786c161-6c0b-4c79-952f-66b59f91ea04,Blue Dart 1537,Sea,4.78,2932,11,Singapore
d32cb0d5-55b5-4b19-b1b6-42f398a44d6d,DP World Logistics 1538,Road,3.77,496,23,United Kingdom
67329ebf-b968-42fe-910e-226ce784bc39,DB Schenker 1539,Sea,3.69,1561,37,United States
0e99737b-a8d6-454c-ba2e-2f9039c22a3a,FedEx 1540,Sea,3.49,1545,28,United Kingdom
b6335197-93da-40bc-a996-228da97d68ee,DHL 1541,Sea,3.78,1962,22,Singapore
d621f350-360e-46f8-9dd9-c099a0a6b317,Kuehne Nagel 1542,Road,4.4,1236,10,Netherlands
8af9711a-f37f-4809-8fc3-9bba57c6e930,Hapag-Lloyd 1543,Road,3.27,3507,38,United States
89e10103-c6f9-4550-9dad-31f248757480,FedEx 1544,Air,3.7,886,27,Germany
9f6c0ce3-4e89-46e2-adcc-0b3a463468e3,Allcargo Express 1545,Sea,4.76,3840,12,Japan
0ffb3d0d-ed1b-4cd5-9f22-cf124dcb8dea,DB Schenker 1546,Road,4.55,3552,7,United Kingdom
2453b674-8520-4ddc-97fc-ca34e9b2069e,MSC 1547,Sea,4.4,1237,21,Japan
6866e4b8-0e38-4d52-be21-0d2db6774ed2,Blue Dart 1548,Sea,4.24,3505,33,Japan
da2e5106-4f43-4fd4-8545-c072db7df106,Allcargo Express 1549,Air,4.11,3301,18,China
74027e61-55c4-4931-9ad6-32b946516cff,Allcargo Express 1550,Sea,4.5,631,30,Germany
cfcf7fc3-ad1d-499d-8918-0a7cc94e40d3,CMA CGM 1551,Road,3.76,2725,19,United Kingdom
341c635b-58fc-4b85-95e7-87bffbb8d9b4,Allcargo Express 1552,Sea,3.17,905,12,China
ecfaf4c3-3c75-435d-9b34-bdb5beaea45f,MSC 1553,Road,3.82,2236,33,China
f8f3bb83-785e-4fd8-ba02-2eaf2af395ac,Allcargo Express 1554,Sea,4.07,3567,3,China
f87b1930-53f4-4bc1-a38c-61abc617d6c0,Emirates SkyCargo 1555,Rail,3.58,2244,33,South Korea
a7d3cc18-a5a0-4f0a-b5d1-aa05385f221c,Allcargo Express 1556,Road,4.9,3844,35,Netherlands
7a9058c2-5e30-4c9e-8f19-31e9ff96ba22,Hapag-Lloyd 1557,Sea,3.46,483,18,Japan
c3e486bc-c0ec-4168-b101-6a5a607feedc,Maersk 1558,Sea,3.86,2014,24,Singapore
7c235e1e-d32a-4cf0-891a-8684ba6fa071,DB Schenker 1559,Air,4.75,2385,8,Singapore
c61d8acf-1da9-4f3e-bd03-c8d2a5638198,Allcargo Express 1560,Sea,3.81,3933,19,Singapore
a9903322-8cc9-4f00-8560-114d2feac751,DP World Logistics 1561,Sea,4.64,3857,36,China
d48aedcb-f71c-4d7d-bd6e-99a55d248b57,DP World Logistics 1562,Sea,3.61,789,21,United Kingdom
e5cc98e4-2370-4916-afb9-4d0a19077418,DHL 1563,Sea,3.11,191,15,Singapore
871412de-397e-4ce1-9fb4-5dfc610ab654,Maersk 1564,Road,4.39,2127,11,United Kingdom
5632a6ec-01be-4a2a-b7f7-e66fe470c645,DP World Logistics 1565,Air,4.74,91,17,Germany
5b129b26-2550-489b-aece-bb79d8d95419,DP World Logistics 1566,Road,3.16,2387,24,Germany
b2077291-1cba-4c3f-862e-0a96b5643752,Maersk 1567,Sea,4.1,3619,5,United States
dba0b7a0-33ab-41ba-bdd0-b759fcf42c60,DB Schenker 1568,Air,3.6,2273,16,Singapore
8ab1a3a0-f6e8-431e-abfc-8657c6900135,DHL 1569,Road,3.96,979,4,Netherlands
cd018aad-1c1a-4728-be6e-f1e7b03ae118,FedEx 1570,Sea,4.75,3270,15,South Korea
bac2df49-43ab-410a-8f07-86b1aee3da30,DB Schenker 1571,Air,3.2,2198,34,South Korea
c32e82d9-4994-46ad-882d-9682a738bd1a,Emirates SkyCargo 1572,Sea,4.85,666,9,Netherlands
28a6e868-6d53-4cce-a0fa-4d4060eed025,DB Schenker 1573,Road,4.59,3310,6,China
b515d12a-ba2a-4455-8953-e3b50cd6348d,Kuehne Nagel 1574,Sea,3.9,3305,13,South Korea
cf5ad828-9ee1-4520-8f49-d7e7c802c455,Kuehne Nagel 1575,Air,3.19,4060,4,Netherlands
ae86c6eb-4de3-4521-9f43-49600ee24978,FedEx 1576,Sea,3.92,1383,27,United Kingdom
06a2bf8b-76aa-4fc2-91c9-15a32fbad0a2,Kuehne Nagel 1577,Sea,3.74,2945,13,Netherlands
2cdd98dd-fb05-44fe-bff9-618965186cc3,CMA CGM 1578,Sea,3.74,3490,31,UAE
c9041d11-30d4-4b62-8155-8cea3000aaa8,Allcargo Express 1579,Road,4.8,1873,10,South Korea
09b14c09-ea3c-4e26-b8b6-a200b7f77ca1,MSC 1580,Air,3.56,2963,8,Netherlands
d4b9dfe0-5629-435f-bf3c-4bd99c62ffba,Hapag-Lloyd 1581,Air,3.46,550,16,United States
33efe481-e7a9-4fe3-bcdb-001509fc49e0,Kuehne Nagel 1582,Sea,3.28,4081,28,India
a4a0425d-da02-4c42-98a8-2eda784bb8e2,DB Schenker 1583,Sea,4.24,3273,28,United Kingdom
9e2f4193-5b37-4871-b578-f09852be25f5,Hapag-Lloyd 1584,Sea,3.45,765,21,South Korea
318caebe-5110-40a5-b6d4-4a94772fe1a7,Kuehne Nagel 1585,Road,3.11,799,36,Japan
7d2ae41e-6d48-4ecd-8da3-595f6ed95722,DP World Logistics 1586,Air,3.12,1725,20,UAE
ba990a4c-abbb-4c3d-90bc-2b31dd7d0730,Allcargo Express 1587,Sea,3.25,3558,18,Singapore
3a5b5454-d424-4035-b00c-c22ea1122e3a,DHL 1588,Sea,3.18,3996,9,Germany
672d15d0-b573-4463-b138-73812513b712,Kuehne Nagel 1589,Air,3.42,2085,31,Germany
637b86e5-6c59-44a7-b0da-45c8bc0e4fc6,Kuehne Nagel 1590,Sea,3.77,2569,30,Singapore
fd209089-c545-47a2-b681-32b005d4ff1c,Allcargo Express 1591,Road,4.72,4177,24,Japan
6b1575e0-3bb6-4536-953b-1b6a8087835b,Emirates SkyCargo 1592,Air,4.59,3322,6,United States
f2dbb66d-503d-4a71-9665-c79f717d9818,Blue Dart 1593,Sea,4.37,1272,14,United Kingdom
88c1ce5d-05a7-4ad0-ac36-73637663df08,DHL 1594,Sea,4.82,794,37,China
026abb8f-ffc5-4209-9e58-92c9f1834aa0,CMA CGM 1595,Road,4.32,1613,15,Singapore
089a1fc4-c78c-47d6-9a48-9181afb816fb,Emirates SkyCargo 1596,Air,3.46,968,19,India
cefc4f58-4502-4d9b-96e3-051f42a06618,Emirates SkyCargo 1597,Sea,4.76,2630,36,United Kingdom
36ebf6d4-2601-486d-936c-dbdbfaf7d922,DP World Logistics 1598,Sea,3.76,2321,5,United Kingdom
411f540f-b1e4-4bf7-b85e-93398c1d6111,Kuehne Nagel 1599,Rail,3.27,4056,32,United Kingdom
aa117a42-2af8-461b-9410-9b876e00b2c3,Maersk 1600,Rail,4.12,3327,38,United Kingdom
f54b400d-6f54-475f-8173-a2b38e15f008,DB Schenker 1601,Sea,3.51,1100,35,India
81aef702-0a59-4b26-8bd3-fb67aae1b0c5,Kuehne Nagel 1602,Road,4.37,3901,25,Germany
d35fe0c8-b07e-4d5c-9d84-78c008597393,Emirates SkyCargo 1603,Road,4.38,2995,7,United States
107112d6-cfbf-42be-8ec5-8a799e1be9c6,Kuehne Nagel 1604,Sea,4.0,1376,28,UAE
adc16be3-ac17-41a1-823c-0155e7bd31bc,FedEx 1605,Sea,4.53,4065,20,South Korea
6a54fbe3-b72d-4a7d-b5f2-26e5d6c6b4dc,Hapag-Lloyd 1606,Air,4.05,2902,5,UAE
5a8ddada-4cf6-49f2-8d8f-52ecb7a7cc38,DB Schenker 1607,Road,3.58,1916,12,China
1a63f79c-6e7a-4f82-be09-2b1306f9f558,DB Schenker 1608,Air,4.64,4154,20,Germany
22cfa1f6-db84-41b7-b844-693725227685,DB Schenker 1609,Road,4.63,4032,3,China
725c6015-4690-4e06-9f22-ee20f98fbc67,Blue Dart 1610,Air,3.67,785,31,Singapore
8d8436cd-47f4-4f55-8ef6-21bbc7eb49a4,Allcargo Express 1611,Road,3.58,2664,18,Germany
882c2071-1e0e-4f50-bf1a-6f661d8cb929,Emirates SkyCargo 1612,Rail,3.45,156,12,United States
3ea05e0b-f75a-4984-b07e-8dcad0cffcaa,Hapag-Lloyd 1613,Air,3.49,533,12,United States
88b3febd-564c-4d64-a639-31ddb242bd26,DHL 1614,Air,3.68,1621,16,South Korea
efdb2ff4-3062-48e9-8523-00a1a141f9c6,Blue Dart 1615,Road,3.32,3653,3,Japan
78eeae0b-d25c-4495-a6f5-6ea9dda3af89,CMA CGM 1616,Sea,3.18,1873,35,UAE
fa457b8b-c4f7-440b-a5c5-6a27f65bf7ab,Kuehne Nagel 1617,Road,3.92,1569,34,United Kingdom
9f90f464-76de-448d-bdae-bdc30bb624db,MSC 1618,Sea,3.53,913,37,Netherlands
5ca59697-b610-478f-bb0e-17d27aa9d74c,DHL 1619,Sea,4.61,3059,18,Netherlands
81f85b6c-d43a-4e2a-9096-bb4a6165c5a1,DP World Logistics 1620,Air,4.32,1106,13,Japan
838e1ddd-1996-49e2-8c2e-558974658087,Maersk 1621,Road,4.34,1597,27,Japan
98d3bf5b-db88-42a5-a4ba-7daa035e8fc6,Kuehne Nagel 1622,Sea,4.9,2917,4,Netherlands
d0d8261b-9cef-445f-8a31-8a8b7896b2de,Kuehne Nagel 1623,Road,4.54,2907,4,UAE
b4f03850-193e-4960-a9ef-050830ae9ee7,Maersk 1624,Air,3.96,519,4,Germany
d1a97df0-17f9-454e-9dfd-de98263e233f,FedEx 1625,Rail,3.81,180,17,China
399aaa60-8ed9-4e5c-be39-f203312e4de5,Blue Dart 1626,Road,4.87,2086,14,China
029fd333-e1d1-4ad8-b692-fef57d3c76e5,FedEx 1627,Road,3.13,392,6,India
26f41b5c-0596-4325-af03-939567dff230,Allcargo Express 1628,Rail,4.35,1499,8,India
5b83cb20-a97e-47db-b891-2c85a8a7a9ea,FedEx 1629,Road,3.97,1622,26,Japan
8ad24190-b214-4c2a-aa96-3e6a0f91c40b,Hapag-Lloyd 1630,Sea,4.53,3957,17,United Kingdom
d903d5d7-8a95-46e9-816d-cd1409c5ff50,CMA CGM 1631,Road,3.51,1684,17,Netherlands
44314252-b5cb-40bb-9a7c-da64183d745f,Allcargo Express 1632,Rail,3.5,2217,31,UAE
a96ed4e6-4baf-4535-b851-50b0a74e90b0,Allcargo Express 1633,Road,3.61,286,18,Germany
405504ea-e5d5-4df2-9b9b-17a646814b6d,Kuehne Nagel 1634,Road,4.64,3338,36,Japan
e77fd17d-edc0-4fcb-954f-0ac67bc1a03a,DP World Logistics 1635,Sea,3.29,1376,15,United States
42afe493-f7b4-43ff-9b0c-adb05b15de3e,Allcargo Express 1636,Road,4.3,441,3,UAE
4ba06fd3-56c8-4b3c-83cc-dce5be7944b7,Blue Dart 1637,Sea,3.39,3131,16,United States
d15cba43-bcca-4c56-a1b9-16ce042a8293,MSC 1638,Air,3.17,30,11,India
f340708a-ae4d-4464-b46d-0f4a67afb7e0,MSC 1639,Sea,4.52,2920,36,United States
b2d27ac9-d8b3-486f-8271-ee57833304e7,Emirates SkyCargo 1640,Sea,4.53,3401,37,South Korea
491da427-eaea-4032-96e3-7a38e29f72e3,MSC 1641,Sea,4.39,1640,31,Japan
b4c4e642-f714-49c2-947a-46b78d7b477d,DP World Logistics 1642,Sea,3.75,2861,14,Singapore
7d78ac27-af58-4050-851e-a51207821f7a,MSC 1643,Sea,3.69,524,19,Netherlands
c3a9b3f4-8a40-437c-a6c8-6c236d2c7238,DP World Logistics 1644,Road,3.88,3404,35,United Kingdom
5e2b5fad-5f71-49f9-83f5-12b203d316c7,Emirates SkyCargo 1645,Sea,4.37,691,21,Japan
6c297716-0879-47db-b8a4-3bfe2f12ba6b,MSC 1646,Road,3.94,3025,33,China
b0369f96-ad73-4347-9a8c-b18f37d3d8f0,CMA CGM 1647,Road,3.82,758,5,United States
936568a3-0fe8-41c6-ab32-3e51581ce71f,CMA CGM 1648,Rail,4.66,2016,33,India
533c5bee-8751-4816-bef2-7bab00b7760d,MSC 1649,Road,3.17,2925,4,United States
a1ebc734-4782-448a-be8b-6248250d0b7d,DHL 1650,Road,3.87,1570,19,India
742b2f47-7b31-4a37-8e36-77f4ac738aa6,MSC 1651,Sea,4.01,3055,3,United Kingdom
edb6e26a-3e4e-47f3-919b-d2b79f1e7ebd,Allcargo Express 1652,Rail,3.28,1192,5,United Kingdom
935d71ff-1c3d-4e81-9334-28a316d4084e,Allcargo Express 1653,Sea,3.78,1038,10,Netherlands
0d6bede1-9f61-4459-bb5c-32013d10e53b,MSC 1654,Sea,3.15,32,18,United States
6fc091e7-0041-44c3-ab12-9cd367fde5ec,MSC 1655,Rail,4.56,1871,29,China
ae8dc201-75e6-4373-a7e9-a1a5da45aa19,DP World Logistics 1656,Sea,3.47,2731,35,United Kingdom
cdf45c15-6f02-49ec-922f-ac838a4e2209,Allcargo Express 1657,Sea,4.78,553,6,Japan
ce1a4de0-7ca7-47e9-94cc-31aed24e9362,DHL 1658,Sea,4.62,4019,37,Netherlands
f6d97ef1-6a1f-40d8-a36a-5d4ce3fc0fbf,Maersk 1659,Sea,3.44,862,14,UAE
ea365442-65e0-4e89-804f-e5477abe562a,Emirates SkyCargo 1660,Sea,3.15,3825,31,United States
267d9d45-96aa-4256-a137-9eb83befe951,Hapag-Lloyd 1661,Air,3.73,197,29,Singapore
a6876a9e-f3db-4e17-a3aa-85473d140525,Hapag-Lloyd 1662,Sea,4.18,1523,35,Netherlands
077c6fb8-9d91-4510-83d4-f4d444925eeb,DHL 1663,Road,3.22,651,28,United Kingdom
1a41f4a6-4cb1-4766-8eda-ae631677d527,Hapag-Lloyd 1664,Sea,4.39,1321,4,Japan
419064f7-c089-49b6-a380-3b7fb01b80cd,DHL 1665,Sea,4.09,1370,24,Germany
02d42574-e6d2-4da5-b1c0-a0d2db654d91,CMA CGM 1666,Sea,4.67,2195,33,United Kingdom
e38a09d5-761c-42f3-81d2-cd9601d681b5,CMA CGM 1667,Road,4.17,2243,26,UAE
56a5cfee-c57d-4212-ae3a-6831266fd9a8,Kuehne Nagel 1668,Road,4.81,3376,8,China
c341f369-79af-4289-9936-fc45ade21149,CMA CGM 1669,Road,4.28,1673,7,South Korea
b1ce9779-b695-4dfa-867e-2096b9976b72,Hapag-Lloyd 1670,Road,3.73,2771,6,Netherlands
eca7703e-7a90-4d7d-8b2b-4b85687afb3c,Emirates SkyCargo 1671,Air,3.89,2218,12,Singapore
e8c762c9-751c-4317-8860-abdb9a7dc2b7,CMA CGM 1672,Sea,4.75,254,23,Netherlands
84ec5434-7b35-4d8a-b305-2ab8e504c966,Blue Dart 1673,Sea,4.78,3237,23,Germany
90da5900-aa74-41ef-aa9e-89fb46506b3a,Maersk 1674,Sea,4.54,472,22,United Kingdom
61d3fb7d-1b5f-44c0-a2f4-ccf345e8a4a4,Allcargo Express 1675,Sea,3.74,1680,6,UAE
91506f9a-cb7e-4bee-aa88-7558271d29c3,Kuehne Nagel 1676,Road,3.38,216,15,UAE
27fc2f87-f031-40eb-a2c4-8bf7928ebc9d,Emirates SkyCargo 1677,Road,4.16,685,3,Japan
f2611e6c-f60c-49d2-ba4b-b02c60c6f07f,Kuehne Nagel 1678,Sea,4.5,2951,9,United Kingdom
e714e712-e2f1-42c3-99c8-6d0babe7fd13,DHL 1679,Sea,4.09,3032,15,United States
ab8bc262-a136-4bf6-bf06-9f6cf06ddf5b,DP World Logistics 1680,Air,3.77,1164,25,Japan
f62386d7-c2c8-4880-bd3f-533c7801a2ed,CMA CGM 1681,Sea,4.64,3592,22,Singapore
38db87b3-c642-421f-9235-090dc9d37936,MSC 1682,Rail,4.65,3709,23,Japan
525fc91e-16e2-4d87-a5c5-5e96bf37ada5,Hapag-Lloyd 1683,Rail,4.38,1213,26,UAE
c51edba1-ec5c-4403-8ee2-ba1b6ca02315,FedEx 1684,Air,3.48,284,24,Japan
9652c85a-253e-475f-8221-53a72ab2266b,Allcargo Express 1685,Sea,3.24,4008,17,Germany
3d0e9476-3b05-41fd-959b-3fbb3be89105,DB Schenker 1686,Sea,3.91,726,27,South Korea
29a7aefd-4d16-4567-b6b1-bb894f867116,FedEx 1687,Road,4.56,138,30,China
12568d1e-01aa-4335-800a-1b9a16fdf040,Allcargo Express 1688,Road,3.63,2591,21,Netherlands
6ebaec8a-b965-4a69-aa4c-943a7ed71b21,DB Schenker 1689,Road,4.48,890,20,Singapore
92371777-ab77-41e2-83cf-2b275b6cc20b,DHL 1690,Sea,3.61,550,37,United Kingdom
7a30c90b-c94b-4990-ab17-03d55258ced7,Kuehne Nagel 1691,Sea,3.77,3824,3,Germany
491b886c-1c24-4dfc-ad25-26c4bff5557e,FedEx 1692,Road,4.54,2873,9,China
b5ad26c3-a6d5-456d-aa17-47b9c64cf22a,Blue Dart 1693,Sea,3.91,2306,8,Singapore
48f42f17-7522-444f-af42-950c4da594b8,CMA CGM 1694,Sea,3.2,276,20,China
093051a8-bea3-46dc-aa35-e3fddeeeec88,Hapag-Lloyd 1695,Rail,3.15,2058,17,South Korea
5a945fff-d123-4793-b425-73bcb8261e96,DB Schenker 1696,Rail,4.01,3310,8,Japan
feba9224-ac00-4440-9746-2b188cec4034,Blue Dart 1697,Air,4.7,3793,7,United States
3a006306-806b-4433-8edd-76a39ba92826,DHL 1698,Rail,3.83,3035,15,Japan
c9ddc990-611a-481e-b3fa-4185fcc7c8fc,DHL 1699,Sea,3.51,60,37,Germany
05e947dd-0549-4c7c-af68-8d799c51edff,CMA CGM 1700,Sea,3.5,1205,11,Japan
4be3ad86-69d5-4794-8e12-d5a9e939003d,Blue Dart 1701,Road,4.23,3816,19,United States
563418ad-0925-44eb-b191-aad922786474,CMA CGM 1702,Road,3.86,4070,10,Singapore
c2615a65-60d8-44ca-b166-03859c9f2833,Kuehne Nagel 1703,Road,4.53,2502,7,Singapore
eab0a2b5-f7fb-43c4-8d8f-9ae5c6779d5e,Allcargo Express 1704,Road,4.11,1055,9,United States
442a827a-a59a-424d-bcda-227adc1560f2,DHL 1705,Sea,3.58,4014,38,India
ea481ad4-edaf-4599-a98e-dd0a11a930ed,DHL 1706,Rail,3.78,51,13,United Kingdom
cd9a0ade-c8f2-480b-abd9-71e3df319777,Allcargo Express 1707,Road,4.75,4068,27,Germany
d40b9a97-dd39-47a0-ab10-1299df47fcd1,Allcargo Express 1708,Sea,4.26,3938,8,United States
72b8f7cd-c0bf-40c3-a0f7-0c7b8012ab44,FedEx 1709,Air,4.65,1952,23,United States
4735926f-cfbd-45cb-b894-96868703fad5,MSC 1710,Rail,4.31,2663,12,United Kingdom
d48e2495-13ff-455b-9673-f33eca081b98,Emirates SkyCargo 1711,Rail,3.3,3906,10,United Kingdom
5fa878ec-584d-4af2-99db-c7a4cee5bda5,Kuehne Nagel 1712,Sea,3.44,1423,17,Germany
e2c77a39-abe2-46a1-ab03-45bd5c2b3256,CMA CGM 1713,Sea,3.64,2302,20,India
6492ef45-bc4e-441b-b238-0242eb887f41,DHL 1714,Road,3.47,1146,17,United Kingdom
3d77c288-a6a3-4c8d-b03b-a21e0130ff52,Blue Dart 1715,Sea,3.94,1689,28,Singapore
ae9c2382-a3fe-4fc3-9785-027875214d07,Kuehne Nagel 1716,Sea,4.48,759,11,United Kingdom
a1035c55-11f7-4507-b2f3-e782c82b5d27,Kuehne Nagel 1717,Road,4.15,1315,4,Germany
4a7287e3-1b3f-4988-b7a5-a4265fe5fd71,MSC 1718,Air,4.88,2942,36,China
2830ed44-5ea7-42b1-9f4f-2bc1c4f43ac4,Maersk 1719,Air,3.83,526,17,Germany
d59a5bbd-f1a2-40d3-ab56-bf903fe76bfb,FedEx 1720,Sea,4.7,3212,15,United States
3c9c2f06-ed8d-4b3d-ba8b-916ea0809352,CMA CGM 1721,Road,4.62,2079,7,South Korea
a3bea812-752d-42da-b37e-2994ced1685c,Allcargo Express 1722,Sea,4.89,3972,34,India
57569048-b2e6-427f-b248-95c25f1532a5,DHL 1723,Sea,3.77,3608,25,China
1b6b059d-e32f-4624-acc0-78716800d9c8,DHL 1724,Sea,3.18,3303,38,South Korea
6d64d36c-92f2-4f2c-9cac-56ae1e11c4b3,Blue Dart 1725,Road,4.64,4167,22,United States
f56836c4-856f-4000-ad60-ac3c1eb933b7,MSC 1726,Sea,4.39,3708,12,China
b0a6ef20-77a4-4be0-a67c-a568c7fa9834,MSC 1727,Road,3.16,172,5,Japan
4acc2091-65c8-4913-943a-4a7fb080930e,DHL 1728,Air,3.23,2019,10,China
