Sheet Name: Weather

weather_id: 6740d2f9-10b2-4458-8e77-f07d72eeb2e2 | city: Guangzhou | forecast_date: 2025-09-04 00:00:00 | weather_condition: High Wind | temperature: 26.03 | rainfall: 10.98 | humidity: 30.19 | wind_speed: 39.45 | visibility: 5.13
weather_id: 6c96dd89-d0b7-4aca-9e06-ce86d133ab2d | city: Shanghai | forecast_date: 2025-03-03 00:00:00 | weather_condition: Cloudy | temperature: 19.1 | rainfall: 1.9 | humidity: 73.76 | wind_speed: 28.95 | visibility: 8.36
weather_id: f7237720-9219-4a85-ae0f-f01fac241b0e | city: Kolkata | forecast_date: 2026-04-13 00:00:00 | weather_condition: Cloudy | temperature: 13.45 | rainfall: 2.86 | humidity: 88.46 | wind_speed: 4.07 | visibility: 10.64
weather_id: de4d98bc-ba29-4e2f-9ff1-fc7a46478adf | city: Frankfurt | forecast_date: 2026-01-27 00:00:00 | weather_condition: Fog | temperature: 14.18 | rainfall: 7.4 | humidity: 71.81 | wind_speed: 16.75 | visibility: 1.09
weather_id: 004aaddd-ad08-48bd-af36-a6bbf026feb7 | city: Ahmedabad | forecast_date: 2025-12-09 00:00:00 | weather_condition: Clear | temperature: 29.71 | rainfall: 0.0 | humidity: 92.48 | wind_speed: 27.31 | visibility: 12.84
weather_id: 02588cb4-79ba-4c1e-ae29-6c82bf513be4 | city: Kolkata | forecast_date: 2025-02-12 00:00:00 | weather_condition: Clear | temperature: 23.38 | rainfall: 0.0 | humidity: 54.21 | wind_speed: 29.6 | visibility: 5.99
weather_id: a7915734-144e-48b2-af4a-b71ac13a53b6 | city: Kolkata | forecast_date: 2025-02-03 00:00:00 | weather_condition: Clear | temperature: 13.37 | rainfall: 0.0 | humidity: 57.19 | wind_speed: 21.99 | visibility: 5.93
weather_id: 8d5961f2-f319-47f6-84b5-04c2588f3d9e | city: Delhi | forecast_date: 2025-03-31 00:00:00 | weather_condition: Clear | temperature: 35.69 | rainfall: 0.0 | humidity: 30.96 | wind_speed: 25.9 | visibility: 8.67
weather_id: 3d0f8d78-e6c0-4f9e-a07c-bd4a61658e1d | city: Shanghai | forecast_date: 2025-05-08 00:00:00 | weather_condition: Rain | temperature: 19.57 | rainfall: 11.81 | humidity: 47.58 | wind_speed: 29.76 | visibility: 9.27
weather_id: a0e75470-a75d-4dc8-948f-31f038256217 | city: Dubai | forecast_date: 2025-02-14 00:00:00 | weather_condition: Rain | temperature: 12.67 | rainfall: 7.07 | humidity: 37.39 | wind_speed: 25.84 | visibility: 13.92
weather_id: 3ed07f71-1569-4895-b3e8-f9de6934039a | city: Shenzhen | forecast_date: 2025-02-08 00:00:00 | weather_condition: Clear | temperature: 28.58 | rainfall: 0.0 | humidity: 93.33 | wind_speed: 23.4 | visibility: 6.0
weather_id: aca7f9b6-16b0-470e-aa7b-27b7dd7b2bb8 | city: Manchester | forecast_date: 2025-11-22 00:00:00 | weather_condition: Rain | temperature: 10.29 | rainfall: 11.84 | humidity: 32.48 | wind_speed: 23.96 | visibility: 12.58
weather_id: de02d019-adf4-4b8f-802f-e3db1dba217c | city: Shanghai | forecast_date: 2025-08-15 00:00:00 | weather_condition: Clear | temperature: 13.92 | rainfall: 0.0 | humidity: 70.29 | wind_speed: 28.77 | visibility: 11.87
weather_id: 416e91d6-34b6-4867-915b-16ad43430df0 | city: Ningbo | forecast_date: 2025-07-25 00:00:00 | weather_condition: Clear | temperature: 13.26 | rainfall: 0.0 | humidity: 74.05 | wind_speed: 7.55 | visibility: 5.86
weather_id: 3b37a8a1-fa5e-4530-a417-ba3f8ad5dd29 | city: Yokohama | forecast_date: 2025-04-17 00:00:00 | weather_condition: Cloudy | temperature: 23.05 | rainfall: 0.48 | humidity: 85.34 | wind_speed: 33.74 | visibility: 7.35
weather_id: f2139c33-a862-4f8a-a1dc-be0d5ad25947 | city: Frankfurt | forecast_date: 2025-08-08 00:00:00 | weather_condition: Clear | temperature: 30.82 | rainfall: 0.0 | humidity: 45.73 | wind_speed: 5.45 | visibility: 11.61
weather_id: 865e6f2c-474c-4ef5-aeca-3e8f4f154107 | city: Singapore | forecast_date: 2025-02-07 00:00:00 | weather_condition: Rain | temperature: 22.77 | rainfall: 11.74 | humidity: 64.27 | wind_speed: 5.74 | visibility: 11.19
weather_id: 18dd246c-5748-4cd2-b1d1-1fb25ee3200c | city: Bengaluru | forecast_date: 2025-04-22 00:00:00 | weather_condition: Clear | temperature: 17.85 | rainfall: 0.0 | humidity: 86.57 | wind_speed: 5.43 | visibility: 12.7
weather_id: ac0e844c-a946-406c-96bc-4ccab507945b | city: Singapore | forecast_date: 2025-02-22 00:00:00 | weather_condition: Rain | temperature: 21.68 | rainfall: 30.29 | humidity: 34.55 | wind_speed: 15.72 | visibility: 12.02
weather_id: 037c5917-5160-4474-9058-413a235008c2 | city: Amsterdam | forecast_date: 2025-06-13 00:00:00 | weather_condition: Heavy Rain | temperature: 16.64 | rainfall: 35.66 | humidity: 93.54 | wind_speed: 17.04 | visibility: 1.31
weather_id: 3a08a1ae-7fb2-42de-be75-f4ee0a7a7956 | city: Abu Dhabi | forecast_date: 2025-02-01 00:00:00 | weather_condition: Heavy Rain | temperature: 14.88 | rainfall: 78.76 | humidity: 69.66 | wind_speed: 17.78 | visibility: 1.83
weather_id: c18328cc-4a06-42be-b6f4-937d665359f6 | city: Ningbo | forecast_date: 2026-06-04 00:00:00 | weather_condition: Rain | temperature: 33.05 | rainfall: 22.39 | humidity: 55.49 | wind_speed: 16.75 | visibility: 9.63
weather_id: fcb66339-e355-4e99-9c6a-88c3e2eea710 | city: London | forecast_date: 2025-09-28 00:00:00 | weather_condition: Heavy Rain | temperature: 31.81 | rainfall: 36.85 | humidity: 82.94 | wind_speed: 15.62 | visibility: 4.76
weather_id: b81efc04-fed2-4faa-a7ee-cda70b4488e0 | city: Felixstowe | forecast_date: 2026-02-27 00:00:00 | weather_condition: Rain | temperature: 35.26 | rainfall: 26.76 | humidity: 83.98 | wind_speed: 5.14 | visibility: 6.19
weather_id: a5313335-a866-422d-b5e8-55a965c83477 | city: Delhi | forecast_date: 2025-04-12 00:00:00 | weather_condition: Heavy Rain | temperature: 26.7 | rainfall: 79.33 | humidity: 67.18 | wind_speed: 10.28 | visibility: 3.11
weather_id: 5270e323-4b7a-4046-97fc-5f6eac55c4d4 | city: Singapore | forecast_date: 2025-07-30 00:00:00 | weather_condition: Cloudy | temperature: 13.4 | rainfall: 3.59 | humidity: 62.42 | wind_speed: 12.48 | visibility: 13.94
weather_id: 73cb2c1e-2b85-45af-9b21-efafa4519805 | city: Abu Dhabi | forecast_date: 2025-09-02 00:00:00 | weather_condition: Clear | temperature: 16.02 | rainfall: 0.0 | humidity: 75.69 | wind_speed: 20.34 | visibility: 5.23
weather_id: f13654e5-bc77-4292-b4d5-d8e776b05f8d | city: Rotterdam | forecast_date: 2026-04-27 00:00:00 | weather_condition: Clear | temperature: 31.71 | rainfall: 0.0 | humidity: 49.12 | wind_speed: 8.54 | visibility: 9.07
weather_id: a20a5eea-843c-470e-85fb-9caeed7dd5d2 | city: Busan | forecast_date: 2025-06-06 00:00:00 | weather_condition: Clear | temperature: 13.82 | rainfall: 0.0 | humidity: 31.12 | wind_speed: 27.93 | visibility: 8.94
weather_id: 7ec6add0-bcfb-4a99-b852-ca73eff7185b | city: Chennai | forecast_date: 2026-02-18 00:00:00 | weather_condition: Cloudy | temperature: 28.13 | rainfall: 2.15 | humidity: 49.95 | wind_speed: 17.84 | visibility: 12.15
weather_id: ad4daf84-6b89-4c48-94f2-3d3b86b04a1f | city: Tokyo | forecast_date: 2025-12-10 00:00:00 | weather_condition: Rain | temperature: 14.41 | rainfall: 33.31 | humidity: 93.62 | wind_speed: 12.23 | visibility: 14.05
weather_id: 49c6b083-2df1-4bba-bb91-0b2f5d99d5d9 | city: Bremen | forecast_date: 2026-06-05 00:00:00 | weather_condition: Cloudy | temperature: 21.47 | rainfall: 2.73 | humidity: 42.13 | wind_speed: 3.19 | visibility: 10.95
weather_id: fe8523d1-9738-43ae-b419-314cf7b9186f | city: New York | forecast_date: 2025-01-09 00:00:00 | weather_condition: Storm | temperature: 19.35 | rainfall: 90.62 | humidity: 34.5 | wind_speed: 73.71 | visibility: 1.96
weather_id: 6fc2e72d-8a35-4400-a1fd-a3254ebb1d5a | city: New York | forecast_date: 2025-02-24 00:00:00 | weather_condition: Clear | temperature: 11.8 | rainfall: 0.0 | humidity: 59.22 | wind_speed: 33.71 | visibility: 12.48
weather_id: a9f8c086-ea0a-4910-9b15-09f03b15d913 | city: Ningbo | forecast_date: 2025-09-22 00:00:00 | weather_condition: Cloudy | temperature: 34.19 | rainfall: 1.73 | humidity: 65.44 | wind_speed: 13.13 | visibility: 14.52
weather_id: 5eacf866-fc07-43d1-bc1f-95a6660f340e | city: Incheon | forecast_date: 2026-04-12 00:00:00 | weather_condition: Rain | temperature: 24.41 | rainfall: 34.33 | humidity: 53.61 | wind_speed: 31.38 | visibility: 6.61
weather_id: f8d859e4-dc71-43b4-aba9-0e0db296f871 | city: Singapore | forecast_date: 2025-07-08 00:00:00 | weather_condition: Heavy Rain | temperature: 31.76 | rainfall: 105.98 | humidity: 34.67 | wind_speed: 8.08 | visibility: 4.92
weather_id: 487e90b0-fb8a-4561-80a6-b31f8e1fb04b | city: Los Angeles | forecast_date: 2025-06-28 00:00:00 | weather_condition: Rain | temperature: 27.36 | rainfall: 21.05 | humidity: 90.71 | wind_speed: 16.72 | visibility: 9.46
weather_id: 36b1099f-028c-4970-afa6-9ccf3466f474 | city: Houston | forecast_date: 2026-05-03 00:00:00 | weather_condition: Clear | temperature: 28.73 | rainfall: 0.0 | humidity: 88.49 | wind_speed: 20.43 | visibility: 8.69
weather_id: 3120d70f-e790-4033-820d-107ea94193e3 | city: Tokyo | forecast_date: 2025-05-12 00:00:00 | weather_condition: Fog | temperature: 12.06 | rainfall: 4.69 | humidity: 72.89 | wind_speed: 23.33 | visibility: 0.4
weather_id: f2c5e824-db6a-436b-9ea2-eaa91e1e1939 | city: Incheon | forecast_date: 2026-02-20 00:00:00 | weather_condition: Storm | temperature: 21.24 | rainfall: 112.11 | humidity: 38.69 | wind_speed: 80.11 | visibility: 2.28
weather_id: ca6c2fac-eba9-4917-9875-9cf464cb314a | city: Singapore | forecast_date: 2026-04-09 00:00:00 | weather_condition: Clear | temperature: 18.98 | rainfall: 0.0 | humidity: 54.14 | wind_speed: 13.82 | visibility: 6.89
weather_id: 57db77f4-da0a-4c94-ba3e-375e55af1dc3 | city: Mumbai | forecast_date: 2025-04-11 00:00:00 | weather_condition: Storm | temperature: 18.14 | rainfall: 93.58 | humidity: 67.44 | wind_speed: 66.08 | visibility: 0.93
weather_id: 87e54193-e780-40cc-9bf8-c6470fd210f0 | city: Hyderabad | forecast_date: 2025-05-25 00:00:00 | weather_condition: Cloudy | temperature: 34.88 | rainfall: 3.82 | humidity: 42.83 | wind_speed: 5.62 | visibility: 13.04
weather_id: e5ed201c-6672-4ce0-b63a-f5c0b43b6986 | city: Tokyo | forecast_date: 2026-05-23 00:00:00 | weather_condition: Clear | temperature: 24.08 | rainfall: 0.0 | humidity: 46.27 | wind_speed: 7.21 | visibility: 5.97
weather_id: 7e50ede3-76a9-4182-8d95-84ceda8ab2d2 | city: Los Angeles | forecast_date: 2026-02-06 00:00:00 | weather_condition: Heavy Rain | temperature: 33.3 | rainfall: 113.59 | humidity: 71.0 | wind_speed: 8.62 | visibility: 4.84
weather_id: 32957d86-fb19-4be5-bdec-70100bec7ad7 | city: Dubai | forecast_date: 2025-12-19 00:00:00 | weather_condition: Fog | temperature: 4.46 | rainfall: 1.77 | humidity: 58.21 | wind_speed: 25.99 | visibility: 1.97
weather_id: 58cbddc2-7558-448d-9498-5b243d8b8274 | city: Kolkata | forecast_date: 2025-04-20 00:00:00 | weather_condition: Clear | temperature: 16.58 | rainfall: 0.0 | humidity: 92.76 | wind_speed: 11.93 | visibility: 13.39
weather_id: f39a985d-55f5-4437-ae69-02148c2f4423 | city: Singapore | forecast_date: 2025-02-02 00:00:00 | weather_condition: Clear | temperature: 27.58 | rainfall: 0.0 | humidity: 58.24 | wind_speed: 25.3 | visibility: 11.46
weather_id: 2d8cb23f-e9fd-474f-af28-07f04b4a595b | city: Delhi | forecast_date: 2026-02-21 00:00:00 | weather_condition: Rain | temperature: 20.23 | rainfall: 12.44 | humidity: 68.56 | wind_speed: 30.33 | visibility: 11.45
weather_id: a14a3cb8-54b9-4305-ad87-2ec0fb3b7f08 | city: Dubai | forecast_date: 2025-07-14 00:00:00 | weather_condition: Clear | temperature: 29.01 | rainfall: 0.0 | humidity: 30.04 | wind_speed: 27.01 | visibility: 13.53
weather_id: 29ad395a-5ed9-4ba7-a9cd-5d63fe131f3b | city: Dubai | forecast_date: 2025-08-28 00:00:00 | weather_condition: Rain | temperature: 35.1 | rainfall: 33.27 | humidity: 55.99 | wind_speed: 8.77 | visibility: 7.4
weather_id: 18ebf86c-ae95-4bda-979d-2e78007f7241 | city: Frankfurt | forecast_date: 2026-05-22 00:00:00 | weather_condition: Rain | temperature: 32.57 | rainfall: 18.65 | humidity: 66.2 | wind_speed: 33.48 | visibility: 10.71
weather_id: 813793e4-d844-40ba-9f5e-bec0782741cb | city: Shanghai | forecast_date: 2025-02-26 00:00:00 | weather_condition: Cloudy | temperature: 32.3 | rainfall: 2.34 | humidity: 49.5 | wind_speed: 22.65 | visibility: 9.87
weather_id: 0ed5f650-e488-4d4d-916e-dad231456c91 | city: Tokyo | forecast_date: 2026-01-08 00:00:00 | weather_condition: Storm | temperature: 22.38 | rainfall: 55.14 | humidity: 74.18 | wind_speed: 86.02 | visibility: 2.54
weather_id: 060c65d4-3765-4126-a987-fe13e6b53a1a | city: Frankfurt | forecast_date: 2025-09-02 00:00:00 | weather_condition: Clear | temperature: 26.3 | rainfall: 0.0 | humidity: 57.01 | wind_speed: 9.74 | visibility: 10.54
weather_id: 6bc197b0-f045-4848-83c4-bb95f2456cc6 | city: Sharjah | forecast_date: 2025-02-23 00:00:00 | weather_condition: Fog | temperature: 7.34 | rainfall: 1.38 | humidity: 65.14 | wind_speed: 25.87 | visibility: 0.22
weather_id: 21bb9a61-6299-4563-8fdd-8312ed0936e6 | city: Sharjah | forecast_date: 2025-12-22 00:00:00 | weather_condition: Clear | temperature: 14.93 | rainfall: 0.0 | humidity: 60.01 | wind_speed: 22.05 | visibility: 8.66
weather_id: af32fb1c-f9cc-4d56-9dd8-0e316deae9ec | city: Tokyo | forecast_date: 2026-04-12 00:00:00 | weather_condition: Heavy Rain | temperature: 35.3 | rainfall: 48.15 | humidity: 57.21 | wind_speed: 22.11 | visibility: 4.42
weather_id: 3a28757f-8649-4bb5-a887-29028c5b5915 | city: Delhi | forecast_date: 2026-05-06 00:00:00 | weather_condition: Clear | temperature: 34.26 | rainfall: 0.0 | humidity: 51.06 | wind_speed: 30.79 | visibility: 14.15
weather_id: 2362f029-2ae4-4bfc-8af8-f9dd9be971f4 | city: Abu Dhabi | forecast_date: 2026-06-23 00:00:00 | weather_condition: Clear | temperature: 25.16 | rainfall: 0.0 | humidity: 88.17 | wind_speed: 8.75 | visibility: 7.65
weather_id: 095b8adb-f6e3-4d14-9a65-8166e4ac77e1 | city: London | forecast_date: 2025-11-14 00:00:00 | weather_condition: Clear | temperature: 15.16 | rainfall: 0.0 | humidity: 35.24 | wind_speed: 8.13 | visibility: 9.89
weather_id: 973dd3ea-360b-40ff-88bd-13ffda4d9f3c | city: Hamburg | forecast_date: 2025-07-14 00:00:00 | weather_condition: Clear | temperature: 31.49 | rainfall: 0.0 | humidity: 71.55 | wind_speed: 30.85 | visibility: 11.4
weather_id: 071dd85b-9be0-4624-95f9-a0eed3b469dc | city: Hyderabad | forecast_date: 2025-04-19 00:00:00 | weather_condition: Rain | temperature: 22.68 | rainfall: 32.59 | humidity: 76.26 | wind_speed: 12.8 | visibility: 6.38
weather_id: ac7ae60c-9429-412e-9ad7-af4341fe1aac | city: Houston | forecast_date: 2025-08-29 00:00:00 | weather_condition: Cloudy | temperature: 33.87 | rainfall: 3.76 | humidity: 81.67 | wind_speed: 25.87 | visibility: 12.29
weather_id: b9ce41e1-a19e-4e85-a35e-3809db9cdfe0 | city: London | forecast_date: 2025-02-17 00:00:00 | weather_condition: Fog | temperature: 7.8 | rainfall: 3.54 | humidity: 53.29 | wind_speed: 21.67 | visibility: 0.46
weather_id: 545c0db1-9cb5-4d37-b559-c14ae131ef0e | city: Felixstowe | forecast_date: 2026-04-21 00:00:00 | weather_condition: Clear | temperature: 21.5 | rainfall: 0.0 | humidity: 94.1 | wind_speed: 15.35 | visibility: 5.78
weather_id: 4f25a080-360a-48b1-bcc0-8c4117e360b7 | city: Busan | forecast_date: 2025-09-28 00:00:00 | weather_condition: Clear | temperature: 18.61 | rainfall: 0.0 | humidity: 75.26 | wind_speed: 20.53 | visibility: 13.86
weather_id: 71d27d15-fe57-4a98-b5c0-ba0d5a634d3b | city: Manchester | forecast_date: 2025-05-21 00:00:00 | weather_condition: Rain | temperature: 16.31 | rainfall: 17.05 | humidity: 57.79 | wind_speed: 18.29 | visibility: 7.57
weather_id: 0825efa8-362f-402d-a64e-578f02b354b7 | city: Ningbo | forecast_date: 2026-04-30 00:00:00 | weather_condition: Rain | temperature: 23.98 | rainfall: 31.86 | humidity: 83.7 | wind_speed: 25.82 | visibility: 11.41
weather_id: 0567f3e0-db64-4e38-bccd-1aac36107eab | city: Hamburg | forecast_date: 2025-04-05 00:00:00 | weather_condition: Clear | temperature: 28.99 | rainfall: 0.0 | humidity: 90.55 | wind_speed: 10.88 | visibility: 10.81
weather_id: d66dba6e-103d-414d-aac6-6c8c548eff20 | city: London | forecast_date: 2026-01-28 00:00:00 | weather_condition: Clear | temperature: 20.9 | rainfall: 0.0 | humidity: 94.83 | wind_speed: 8.46 | visibility: 11.11
weather_id: a36c4f4a-29fd-4db2-b0e4-bf4d37317022 | city: Chennai | forecast_date: 2025-04-30 00:00:00 | weather_condition: Clear | temperature: 21.36 | rainfall: 0.0 | humidity: 42.63 | wind_speed: 24.05 | visibility: 10.96
weather_id: a876fd23-d38a-4ba1-987c-5ebe4b13459a | city: London | forecast_date: 2026-04-13 00:00:00 | weather_condition: Cloudy | temperature: 17.55 | rainfall: 0.08 | humidity: 36.56 | wind_speed: 19.77 | visibility: 8.85
weather_id: 5795c2f1-c794-4d78-a258-f5e7d0d7c664 | city: Yokohama | forecast_date: 2025-01-19 00:00:00 | weather_condition: Clear | temperature: 23.21 | rainfall: 0.0 | humidity: 68.33 | wind_speed: 22.09 | visibility: 11.81
weather_id: 76449707-d7d5-4e35-8223-65dcf85a5186 | city: Manchester | forecast_date: 2026-06-22 00:00:00 | weather_condition: Rain | temperature: 23.41 | rainfall: 10.24 | humidity: 46.3 | wind_speed: 7.43 | visibility: 6.13
weather_id: f44d6e29-135d-43bf-8466-adbe6b721dd7 | city: Frankfurt | forecast_date: 2025-09-04 00:00:00 | weather_condition: Storm | temperature: 28.26 | rainfall: 84.01 | humidity: 31.88 | wind_speed: 66.78 | visibility: 2.22
weather_id: 79e94d03-405a-435c-b59a-cde330d4cbe0 | city: Bengaluru | forecast_date: 2025-03-24 00:00:00 | weather_condition: Rain | temperature: 31.78 | rainfall: 16.85 | humidity: 72.17 | wind_speed: 25.5 | visibility: 13.15
weather_id: 4fdb6261-ed98-4417-9b63-3059f9b6cdd4 | city: Incheon | forecast_date: 2025-05-08 00:00:00 | weather_condition: Clear | temperature: 27.71 | rainfall: 0.0 | humidity: 69.88 | wind_speed: 29.56 | visibility: 7.84
weather_id: 9c6a75e1-4ba6-4d04-ad4a-2ab856fc8580 | city: Shanghai | forecast_date: 2025-04-19 00:00:00 | weather_condition: Cloudy | temperature: 34.41 | rainfall: 0.29 | humidity: 84.6 | wind_speed: 24.86 | visibility: 10.54
weather_id: 3d0aca1d-6488-469f-b1bb-3a6bbc3f5acb | city: Frankfurt | forecast_date: 2025-12-22 00:00:00 | weather_condition: High Wind | temperature: 27.25 | rainfall: 5.42 | humidity: 75.79 | wind_speed: 39.24 | visibility: 9.81
weather_id: 25be1b36-3568-44fe-8326-e122d0eb0741 | city: Mumbai | forecast_date: 2026-05-08 00:00:00 | weather_condition: Rain | temperature: 28.51 | rainfall: 32.72 | humidity: 31.1 | wind_speed: 32.93 | visibility: 6.78
weather_id: f82344bc-60c0-45d3-82b0-87750364213d | city: Shenzhen | forecast_date: 2025-08-26 00:00:00 | weather_condition: Cloudy | temperature: 13.54 | rainfall: 1.66 | humidity: 57.52 | wind_speed: 8.91 | visibility: 11.41
weather_id: 5f368591-1eb4-488d-a55c-0f44fc2e0193 | city: Shenzhen | forecast_date: 2025-03-30 00:00:00 | weather_condition: Clear | temperature: 35.62 | rainfall: 0.0 | humidity: 75.25 | wind_speed: 21.51 | visibility: 14.49
weather_id: 6eb994b0-71e2-47e7-a7e6-b2e2c550c29b | city: Frankfurt | forecast_date: 2025-01-31 00:00:00 | weather_condition: Rain | temperature: 22.41 | rainfall: 14.55 | humidity: 67.51 | wind_speed: 25.65 | visibility: 13.72
weather_id: 9af6559c-f506-4b6a-8914-6bc1ffe17435 | city: Abu Dhabi | forecast_date: 2025-10-22 00:00:00 | weather_condition: Heavy Rain | temperature: 33.44 | rainfall: 101.92 | humidity: 57.88 | wind_speed: 34.68 | visibility: 1.55
weather_id: 8e981358-a3de-4932-ae68-0bd2ca54f76a | city: Kolkata | forecast_date: 2025-12-12 00:00:00 | weather_condition: Clear | temperature: 34.94 | rainfall: 0.0 | humidity: 71.92 | wind_speed: 32.69 | visibility: 14.97
weather_id: d9f8914a-9152-438d-aa05-3124856ef8f6 | city: Amsterdam | forecast_date: 2026-04-20 00:00:00 | weather_condition: Clear | temperature: 32.99 | rainfall: 0.0 | humidity: 70.45 | wind_speed: 30.13 | visibility: 14.92
weather_id: ca170a49-286f-4392-a65d-cc23f3db23d3 | city: Singapore | forecast_date: 2026-06-08 00:00:00 | weather_condition: Rain | temperature: 19.82 | rainfall: 23.74 | humidity: 78.0 | wind_speed: 5.96 | visibility: 6.16
weather_id: 7d21e0dc-6d76-40d5-a4f7-ee80dbf39f8c | city: Hyderabad | forecast_date: 2025-12-22 00:00:00 | weather_condition: Rain | temperature: 13.5 | rainfall: 19.16 | humidity: 59.94 | wind_speed: 11.32 | visibility: 5.95
weather_id: 48c7d48e-b160-41eb-ae4b-bbdb2578b13a | city: Manchester | forecast_date: 2025-05-04 00:00:00 | weather_condition: Heavy Rain | temperature: 25.59 | rainfall: 118.7 | humidity: 84.98 | wind_speed: 8.93 | visibility: 1.71
weather_id: badcd808-8aa1-4c37-948c-569aac1fa2ca | city: Sharjah | forecast_date: 2025-01-06 00:00:00 | weather_condition: Clear | temperature: 23.68 | rainfall: 0.0 | humidity: 65.25 | wind_speed: 26.02 | visibility: 6.34
