Sheet Name: Products

product_id: 0a132cf3-2a67-4087-aff9-d11d19a61cac | product_name: Furniture SKU-10000 | category: Furniture | hs_code: 9403.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 623.92 | supplier_name: Nova Suppliers
product_id: cb83fe70-273d-4f60-8e3e-0890b20bc4c3 | product_name: Automotive Parts SKU-11661 | category: Automotive Parts | hs_code: 8708.57 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 660.99 | supplier_name: Unity Suppliers
product_id: fac12d69-daa9-4bc0-9e11-512b9ed2cba2 | product_name: Medical Devices SKU-11662 | category: Medical Devices | hs_code: 9018.91 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 842.29 | supplier_name: Nova Suppliers
product_id: cc363f91-dc2c-48a3-a693-2d1038273abe | product_name: Medical Devices SKU-11663 | category: Medical Devices | hs_code: 9018.52 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 643.86 | supplier_name: Eastern Suppliers
product_id: 6c2335cc-aec0-415e-ae19-7ae69cbc117c | product_name: Automotive Parts SKU-11664 | category: Automotive Parts | hs_code: 8708.98 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 233.94 | supplier_name: Metro Suppliers
product_id: f3ab375f-d9c5-464f-bce9-ed9aa427f9d6 | product_name: Machinery SKU-11665 | category: Machinery | hs_code: 8479.86 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 504.74 | supplier_name: Summit Suppliers
product_id: f37be032-fed8-4aa1-8f84-eb8aaa243b58 | product_name: Medical Devices SKU-11666 | category: Medical Devices | hs_code: 9018.79 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 332.24 | supplier_name: Metro Suppliers
product_id: 66b28f86-85b1-44e3-ac53-ac086176fafe | product_name: Consumer Goods SKU-11667 | category: Consumer Goods | hs_code: 3926.91 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 460.06 | supplier_name: Summit Suppliers
product_id: b4f2a18b-c0af-4808-8ac8-b3df823b2fc2 | product_name: Machinery SKU-11668 | category: Machinery | hs_code: 8479.31 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 426.97 | supplier_name: Metro Suppliers
product_id: 8aab5656-b803-43e8-847a-fa08ccc513f2 | product_name: Automotive Parts SKU-11669 | category: Automotive Parts | hs_code: 8708.3 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 629.28 | supplier_name: Summit Suppliers
product_id: fa848a19-7996-418c-8820-86fc860e6980 | product_name: Textiles SKU-11670 | category: Textiles | hs_code: 6204.98 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 529.52 | supplier_name: Summit Suppliers
product_id: e3ab89cf-38b8-43c2-8ab3-7059c8f8c256 | product_name: Consumer Goods SKU-11671 | category: Consumer Goods | hs_code: 3926.11 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 398.86 | supplier_name: Unity Suppliers
product_id: 2e3a10e1-c5de-4a2c-a559-187b6110d588 | product_name: Furniture SKU-11672 | category: Furniture | hs_code: 9403.71 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 265.68 | supplier_name: Eastern Suppliers
product_id: 9efd9f31-4e98-4193-9aae-6ead52adcab0 | product_name: Chemicals SKU-11673 | category: Chemicals | hs_code: 3824.9 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 14.77 | supplier_name: Eastern Suppliers
product_id: 606970fe-7fe1-4ea5-9073-d81feff18fc0 | product_name: Machinery SKU-11674 | category: Machinery | hs_code: 8479.7 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 532.05 | supplier_name: Eastern Suppliers
product_id: 9482ee22-6709-458f-b322-7b0c657b23a3 | product_name: Textiles SKU-11675 | category: Textiles | hs_code: 6204.87 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 218.35 | supplier_name: Unity Suppliers
product_id: 3f9d1748-9f70-4bba-98b6-b2fa28c88cd2 | product_name: Food SKU-11676 | category: Food | hs_code: 2106.13 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 364.83 | supplier_name: Unity Suppliers
product_id: 6dc10cce-b4ab-41a1-bb74-c5fdbdd22364 | product_name: Chemicals SKU-11677 | category: Chemicals | hs_code: 3824.13 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 818.74 | supplier_name: Nova Suppliers
product_id: 451ecd4b-e5c4-423c-98ab-1e205c7527f3 | product_name: Automotive Parts SKU-11678 | category: Automotive Parts | hs_code: 8708.32 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 653.93 | supplier_name: Nova Suppliers
product_id: f46ed47e-28d7-45fd-acc5-a4c25a403e1c | product_name: Machinery SKU-11679 | category: Machinery | hs_code: 8479.19 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 623.14 | supplier_name: Nova Suppliers
product_id: 1fcbf94c-b2c0-4eac-a870-09faf2efa4e1 | product_name: Machinery SKU-11680 | category: Machinery | hs_code: 8479.71 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 67.81 | supplier_name: Summit Suppliers
product_id: 66efb2d7-1039-4348-87a1-5a06311b14a9 | product_name: Electronics SKU-11681 | category: Electronics | hs_code: 8517.47 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 832.77 | supplier_name: Eastern Suppliers
product_id: 869a071d-3ec6-4a99-8a52-4a1c21d86cf5 | product_name: Consumer Goods SKU-11682 | category: Consumer Goods | hs_code: 3926.26 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 779.67 | supplier_name: Pacific Suppliers
product_id: d3b52cc3-1429-4c41-a009-955a3a15f66d | product_name: Chemicals SKU-11683 | category: Chemicals | hs_code: 3824.77 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 840.12 | supplier_name: Pacific Suppliers
product_id: 284731cb-e06e-4340-ab83-ca8809cff657 | product_name: Food SKU-11684 | category: Food | hs_code: 2106.35 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 763.79 | supplier_name: Pacific Suppliers
product_id: 910780c4-2c4e-4e9a-b79b-14277f609365 | product_name: Electronics SKU-11685 | category: Electronics | hs_code: 8517.92 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 720.02 | supplier_name: Metro Suppliers
product_id: d5168998-130d-4a90-8ee6-3605daf02287 | product_name: Furniture SKU-11686 | category: Furniture | hs_code: 9403.61 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 125.7 | supplier_name: Pacific Suppliers
product_id: 7a45e60d-20f8-4ff6-b8c9-3d77f5f7624a | product_name: Electronics SKU-11687 | category: Electronics | hs_code: 8517.47 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 605.13 | supplier_name: Nova Suppliers
product_id: 63056b84-f8c5-4fae-b794-81541ba52b11 | product_name: Textiles SKU-11688 | category: Textiles | hs_code: 6204.5 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 165.08 | supplier_name: Metro Suppliers
product_id: b3a606d5-53bb-4928-884a-5844cf94a344 | product_name: Medical Devices SKU-11689 | category: Medical Devices | hs_code: 9018.54 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 84.34 | supplier_name: Metro Suppliers
product_id: 8dd4fb5e-e222-4502-a433-bf333d58cd32 | product_name: Furniture SKU-11690 | category: Furniture | hs_code: 9403.65 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 530.93 | supplier_name: Summit Suppliers
product_id: 1e944c52-0b9f-42e0-9935-8fc3704052bb | product_name: Medical Devices SKU-11691 | category: Medical Devices | hs_code: 9018.12 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 563.96 | supplier_name: Unity Suppliers
product_id: ae35689e-b630-447e-83e4-402ff7735433 | product_name: Textiles SKU-11692 | category: Textiles | hs_code: 6204.98 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 408.11 | supplier_name: Pacific Suppliers
product_id: a0019b4e-d916-42ae-ad2d-0d92ebe71ea5 | product_name: Pharma SKU-11693 | category: Pharma | hs_code: 3004.23 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 804.83 | supplier_name: Pacific Suppliers
product_id: 8de87d62-e784-4634-855e-5f43d7318391 | product_name: Electronics SKU-11694 | category: Electronics | hs_code: 8517.9 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 478.03 | supplier_name: Nova Suppliers
product_id: b610018c-c12e-4971-a861-3a3850129152 | product_name: Pharma SKU-11695 | category: Pharma | hs_code: 3004.5 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 292.08 | supplier_name: Unity Suppliers
product_id: 1a62decb-6bac-4afd-aba9-e51003a9993a | product_name: Electronics SKU-11696 | category: Electronics | hs_code: 8517.83 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 774.93 | supplier_name: Eastern Suppliers
product_id: 2e0982ae-fea0-4678-9478-4c37992e9475 | product_name: Medical Devices SKU-11697 | category: Medical Devices | hs_code: 9018.29 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 501.74 | supplier_name: Metro Suppliers
product_id: 4f6a775f-951d-4d58-b3e2-e0b12b386a0d | product_name: Medical Devices SKU-11698 | category: Medical Devices | hs_code: 9018.55 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 265.9 | supplier_name: Metro Suppliers
product_id: 8b995645-8888-4617-a294-4db250790b50 | product_name: Electronics SKU-11699 | category: Electronics | hs_code: 8517.79 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 128.86 | supplier_name: Unity Suppliers
product_id: 91f1bed4-a011-4b61-b295-819f602cf5e3 | product_name: Automotive Parts SKU-11700 | category: Automotive Parts | hs_code: 8708.16 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 641.51 | supplier_name: Summit Suppliers
product_id: c916b2b6-4f84-464f-ba82-cdb22e1d056f | product_name: Medical Devices SKU-11701 | category: Medical Devices | hs_code: 9018.42 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 396.88 | supplier_name: Eastern Suppliers
product_id: 9cca296e-e300-41a4-944b-06e00badf1e7 | product_name: Food SKU-11702 | category: Food | hs_code: 2106.88 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 759.86 | supplier_name: Metro Suppliers
product_id: b4d61571-5b96-4cb9-bf00-74ea31bc697c | product_name: Textiles SKU-11703 | category: Textiles | hs_code: 6204.62 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 654.1 | supplier_name: Nova Suppliers
product_id: bf6cbd12-c685-4aa1-8d87-3bed7614efc7 | product_name: Medical Devices SKU-11704 | category: Medical Devices | hs_code: 9018.17 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 399.43 | supplier_name: Pacific Suppliers
product_id: 88b056de-9e18-43aa-8683-0952ed1ba9e7 | product_name: Consumer Goods SKU-11705 | category: Consumer Goods | hs_code: 3926.43 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 646.76 | supplier_name: Nova Suppliers
product_id: 2b71f60f-75ae-4054-a54b-ade8e76a4cf6 | product_name: Food SKU-11706 | category: Food | hs_code: 2106.86 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 2.4 | supplier_name: Metro Suppliers
product_id: c01a881d-bc15-49a2-ac7c-df3eb0496d41 | product_name: Food SKU-11707 | category: Food | hs_code: 2106.59 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 271.2 | supplier_name: Eastern Suppliers
product_id: d27c71c5-d8af-4fc1-b8f7-dc4e82faf0d2 | product_name: Chemicals SKU-11708 | category: Chemicals | hs_code: 3824.6 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 775.11 | supplier_name: Nova Suppliers
product_id: 6ae9b72f-92f7-46b6-ac74-b2efd7d846f0 | product_name: Electronics SKU-11709 | category: Electronics | hs_code: 8517.32 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 660.27 | supplier_name: Eastern Suppliers
product_id: 92f05df6-b7de-440b-aee0-d2b472222b43 | product_name: Machinery SKU-11710 | category: Machinery | hs_code: 8479.11 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 618.02 | supplier_name: Summit Suppliers
product_id: a2ef99a2-903c-489c-9499-30bcabcad76a | product_name: Pharma SKU-11711 | category: Pharma | hs_code: 3004.98 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 372.19 | supplier_name: Eastern Suppliers
product_id: 6a93d90e-e15d-4705-8c92-a769e933eeba | product_name: Consumer Goods SKU-11712 | category: Consumer Goods | hs_code: 3926.41 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 55.49 | supplier_name: Summit Suppliers
product_id: f2dca4e5-cd7e-457a-ac9b-0a3b4b609f4a | product_name: Automotive Parts SKU-11713 | category: Automotive Parts | hs_code: 8708.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 470.49 | supplier_name: Pacific Suppliers
product_id: 83cfb1cf-a427-4c95-9f8a-86b70a66d24b | product_name: Electronics SKU-11714 | category: Electronics | hs_code: 8517.66 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 573.12 | supplier_name: Metro Suppliers
product_id: 15d04cca-7294-43a0-85c9-18be745b37c0 | product_name: Automotive Parts SKU-11715 | category: Automotive Parts | hs_code: 8708.86 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 547.09 | supplier_name: Pacific Suppliers
product_id: 6780818f-4854-4210-9278-e5a6c20774d7 | product_name: Automotive Parts SKU-11716 | category: Automotive Parts | hs_code: 8708.82 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 230.86 | supplier_name: Unity Suppliers
