Sheet Name: Warehouses

warehouse_id: 990fca17-5717-4846-9322-f136d8bf02f2 | warehouse_name: Kolkata Distribution Center 1 | city: Kolkata | state: Telangana | warehouse_capacity: 41441 | current_utilization: 85.09 | warehouse_type: Regional
warehouse_id: 735c36fd-4256-459b-a813-e196ab3c883c | warehouse_name: Felixstowe Distribution Center 569 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 55633 | current_utilization: 63.44 | warehouse_type: Regional
warehouse_id: dbe222b4-2410-47a4-81fa-e4eabd8d8a79 | warehouse_name: Ahmedabad Fulfilment Center 570 | city: Ahmedabad | state: Tamil Nadu | warehouse_capacity: 103288 | current_utilization: 98.0 | warehouse_type: Distribution
warehouse_id: 1f717028-ade7-4c10-a682-76e034eeb5a1 | warehouse_name: Singapore Fulfilment Center 571 | city: Singapore | state: Singapore | warehouse_capacity: 8477 | current_utilization: 58.28 | warehouse_type: Regional
warehouse_id: 29de7d9d-c6d4-43b6-b7e7-0b0d4759ea3f | warehouse_name: Guangzhou Bonded Warehouse 572 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 14834 | current_utilization: 59.75 | warehouse_type: Distribution
warehouse_id: 91bdbddb-242c-48cc-8989-a8d80e82acb7 | warehouse_name: Amsterdam Fulfilment Center 573 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 99706 | current_utilization: 70.64 | warehouse_type: Distribution
warehouse_id: 406b99ff-ee47-48ea-a72c-666d02738795 | warehouse_name: Bremen Fulfilment Center 574 | city: Bremen | state: Bremen | warehouse_capacity: 20225 | current_utilization: 57.78 | warehouse_type: Regional
warehouse_id: 564a5a26-69d9-4520-88b2-524f74ab164f | warehouse_name: Manchester Bonded Warehouse 575 | city: Manchester | state: Manchester | warehouse_capacity: 40480 | current_utilization: 52.48 | warehouse_type: Regional
warehouse_id: 683922fa-6097-45ff-a013-b936a67eaea0 | warehouse_name: Bremen Fulfilment Center 576 | city: Bremen | state: Bremen | warehouse_capacity: 20317 | current_utilization: 60.12 | warehouse_type: Distribution
warehouse_id: 94f0bc66-3067-4f4c-b262-37c3316e3186 | warehouse_name: Seoul Fulfilment Center 577 | city: Seoul | state: Seoul | warehouse_capacity: 53772 | current_utilization: 68.79 | warehouse_type: Distribution
warehouse_id: 998085c9-3032-441c-91ef-fd67f60f3e55 | warehouse_name: Abu Dhabi Distribution Center 578 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 23356 | current_utilization: 84.65 | warehouse_type: Distribution
warehouse_id: 98d0546d-753a-40be-86bc-87b372a16ca5 | warehouse_name: Los Angeles Regional Hub 579 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 62671 | current_utilization: 98.0 | warehouse_type: Distribution
warehouse_id: 7995d7af-d102-4234-b5e4-fec45396610b | warehouse_name: Bremen Regional Hub 580 | city: Bremen | state: Bremen | warehouse_capacity: 27038 | current_utilization: 93.33 | warehouse_type: Bonded
warehouse_id: e4ffdc9f-367b-4605-a67e-8dce1afe8dbe | warehouse_name: Houston Distribution Center 581 | city: Houston | state: Houston | warehouse_capacity: 59366 | current_utilization: 69.74 | warehouse_type: Regional
warehouse_id: 34ecce5d-a214-4205-963d-02e5909dd99f | warehouse_name: Busan Fulfilment Center 582 | city: Busan | state: Busan | warehouse_capacity: 15480 | current_utilization: 87.93 | warehouse_type: Regional
warehouse_id: 25f09352-c698-4f98-8edb-b19aea228328 | warehouse_name: Rotterdam Regional Hub 583 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 39701 | current_utilization: 75.05 | warehouse_type: Distribution
warehouse_id: 3b5e0139-e361-4152-91ac-f278c7161aa9 | warehouse_name: Frankfurt Bonded Warehouse 584 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 36542 | current_utilization: 41.48 | warehouse_type: Regional
warehouse_id: 3adf2a74-9711-4573-bd20-34f26148fc7c | warehouse_name: Incheon Fulfilment Center 585 | city: Incheon | state: Incheon | warehouse_capacity: 28815 | current_utilization: 89.91 | warehouse_type: Bonded
warehouse_id: edf2ac86-ae0a-47ca-8020-4788846bc567 | warehouse_name: Delhi Distribution Center 586 | city: Delhi | state: Telangana | warehouse_capacity: 13008 | current_utilization: 62.24 | warehouse_type: Distribution
warehouse_id: cfa76867-f82c-4cae-9491-6576eb046fa4 | warehouse_name: Singapore Regional Hub 587 | city: Singapore | state: Singapore | warehouse_capacity: 39869 | current_utilization: 80.61 | warehouse_type: Distribution
warehouse_id: 015f3f78-afe2-4cff-acea-35dbde09c08b | warehouse_name: Shenzhen Fulfilment Center 588 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 8345 | current_utilization: 89.16 | warehouse_type: Regional
warehouse_id: 12ea8efb-365f-4f1f-b1b5-7a6e8950c651 | warehouse_name: Busan Fulfilment Center 589 | city: Busan | state: Busan | warehouse_capacity: 8923 | current_utilization: 78.63 | warehouse_type: Distribution
warehouse_id: 7c5b10b7-fc2b-4cc5-b2a4-2c0deae89275 | warehouse_name: Yokohama Fulfilment Center 590 | city: Yokohama | state: Yokohama | warehouse_capacity: 52145 | current_utilization: 64.32 | warehouse_type: Regional
warehouse_id: 0ed21bfa-65a6-4e88-b773-244c03e99902 | warehouse_name: Incheon Bonded Warehouse 591 | city: Incheon | state: Incheon | warehouse_capacity: 34969 | current_utilization: 79.15 | warehouse_type: Bonded
warehouse_id: f80cea7d-cea7-46ac-9a20-9a6dd3f9226a | warehouse_name: Abu Dhabi Bonded Warehouse 592 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 49827 | current_utilization: 58.99 | warehouse_type: Distribution
warehouse_id: 0cb5015f-e8dd-4d8c-b6cb-7f4011cf5860 | warehouse_name: Guangzhou Distribution Center 593 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 104955 | current_utilization: 96.8 | warehouse_type: Regional
warehouse_id: a35f4da0-e024-4ff1-bea3-050d7ca987b1 | warehouse_name: Felixstowe Bonded Warehouse 594 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 21750 | current_utilization: 73.26 | warehouse_type: Distribution
warehouse_id: 446ead75-1517-48f9-a3b1-825015daf712 | warehouse_name: Ningbo Bonded Warehouse 595 | city: Ningbo | state: Ningbo | warehouse_capacity: 25992 | current_utilization: 65.77 | warehouse_type: Regional
warehouse_id: 47983a7c-9b58-48cf-9c63-7163fa20fa64 | warehouse_name: Busan Fulfilment Center 596 | city: Busan | state: Busan | warehouse_capacity: 114579 | current_utilization: 88.84 | warehouse_type: Distribution
warehouse_id: 3e00c00b-45d0-4d03-8bea-eb40c6d71222 | warehouse_name: Rotterdam Regional Hub 597 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 78802 | current_utilization: 88.25 | warehouse_type: Distribution
warehouse_id: ec4e7234-8aff-4f7c-85d7-fbbc55f6b025 | warehouse_name: Busan Fulfilment Center 598 | city: Busan | state: Busan | warehouse_capacity: 110560 | current_utilization: 64.86 | warehouse_type: Distribution
warehouse_id: c4e6602a-2b4c-4c8b-8da3-d1166d162e8b | warehouse_name: Seoul Distribution Center 599 | city: Seoul | state: Seoul | warehouse_capacity: 71520 | current_utilization: 80.08 | warehouse_type: Distribution
warehouse_id: fcb22da2-08a3-4608-84ca-cc91cfd0c090 | warehouse_name: Los Angeles Bonded Warehouse 600 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 58275 | current_utilization: 57.14 | warehouse_type: Bonded
warehouse_id: 5d6b5757-143d-4d48-ad6d-f9f2610082a4 | warehouse_name: Incheon Distribution Center 601 | city: Incheon | state: Incheon | warehouse_capacity: 80149 | current_utilization: 77.49 | warehouse_type: Distribution
warehouse_id: db870c66-d56b-4ce0-af7e-4a500b351d0b | warehouse_name: Shanghai Distribution Center 602 | city: Shanghai | state: Shanghai | warehouse_capacity: 65683 | current_utilization: 54.45 | warehouse_type: Distribution
warehouse_id: 8b85e76e-b054-4503-948f-5e42c552de43 | warehouse_name: Rotterdam Bonded Warehouse 603 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 48848 | current_utilization: 59.15 | warehouse_type: Regional
warehouse_id: 725a6087-f02e-4692-8986-a9310550f405 | warehouse_name: Ningbo Bonded Warehouse 604 | city: Ningbo | state: Ningbo | warehouse_capacity: 33874 | current_utilization: 52.92 | warehouse_type: Distribution
warehouse_id: da9ceb76-73df-4793-beaf-1c14b2268143 | warehouse_name: Osaka Distribution Center 605 | city: Osaka | state: Osaka | warehouse_capacity: 52844 | current_utilization: 87.53 | warehouse_type: Bonded
warehouse_id: 4b9b39be-ad61-4b7f-b700-ef252044c52f | warehouse_name: Dubai Fulfilment Center 606 | city: Dubai | state: Dubai | warehouse_capacity: 72651 | current_utilization: 73.71 | warehouse_type: Regional
warehouse_id: 567842bd-763c-4123-944c-ad16fc9d4eab | warehouse_name: Dubai Bonded Warehouse 607 | city: Dubai | state: Dubai | warehouse_capacity: 33562 | current_utilization: 60.42 | warehouse_type: Distribution
warehouse_id: 02228fce-fae1-4eff-9247-4e775fbf1889 | warehouse_name: Hyderabad Regional Hub 608 | city: Hyderabad | state: Tamil Nadu | warehouse_capacity: 63347 | current_utilization: 71.72 | warehouse_type: Distribution
warehouse_id: 1d803ca8-70f4-4359-b1bd-b12a99217bae | warehouse_name: Manchester Fulfilment Center 609 | city: Manchester | state: Manchester | warehouse_capacity: 85952 | current_utilization: 66.5 | warehouse_type: Distribution
warehouse_id: 6dce3da3-5ce7-4b81-b8cb-2a7a641d3c1c | warehouse_name: Rotterdam Bonded Warehouse 610 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 60413 | current_utilization: 47.56 | warehouse_type: Distribution
warehouse_id: 733818e8-1da7-4860-9bc9-81223cbedee5 | warehouse_name: Abu Dhabi Bonded Warehouse 611 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 30935 | current_utilization: 68.91 | warehouse_type: Regional
warehouse_id: bc293b3d-fbdd-453e-a952-ec79dc79bafe | warehouse_name: Abu Dhabi Regional Hub 612 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 29573 | current_utilization: 68.03 | warehouse_type: Regional
warehouse_id: d26c4bd9-e642-44b4-979a-aabded4c16e8 | warehouse_name: Busan Regional Hub 613 | city: Busan | state: Busan | warehouse_capacity: 10175 | current_utilization: 78.93 | warehouse_type: Distribution
warehouse_id: f2693634-a3eb-4d7c-9bb6-b0bbbdc221a4 | warehouse_name: Singapore Bonded Warehouse 614 | city: Singapore | state: Singapore | warehouse_capacity: 14804 | current_utilization: 63.56 | warehouse_type: Regional
warehouse_id: a177efc8-b7ea-4d9e-9989-b5a01e98396e | warehouse_name: Felixstowe Fulfilment Center 615 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 95839 | current_utilization: 75.43 | warehouse_type: Bonded
warehouse_id: 3df701ec-4d52-4a63-adba-3ed76b8263cc | warehouse_name: Bremen Regional Hub 616 | city: Bremen | state: Bremen | warehouse_capacity: 43045 | current_utilization: 84.62 | warehouse_type: Bonded
warehouse_id: 26bcf9a3-fd44-478f-bb00-d4737cb3636f | warehouse_name: Sharjah Fulfilment Center 617 | city: Sharjah | state: Sharjah | warehouse_capacity: 46197 | current_utilization: 58.57 | warehouse_type: Distribution
warehouse_id: 34b3e396-02cc-402b-b77d-d2502c5f2e6c | warehouse_name: Rotterdam Fulfilment Center 618 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 21636 | current_utilization: 80.89 | warehouse_type: Regional
warehouse_id: 00f36c8c-5de1-4794-8b14-c34afdebf577 | warehouse_name: Rotterdam Regional Hub 619 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 7554 | current_utilization: 59.98 | warehouse_type: Distribution
warehouse_id: 5b2fe253-6bf2-4661-985f-29b254a9ea57 | warehouse_name: Bremen Fulfilment Center 620 | city: Bremen | state: Bremen | warehouse_capacity: 22463 | current_utilization: 81.34 | warehouse_type: Distribution
warehouse_id: 686018e7-d15f-45e8-8cb5-acd233e403fd | warehouse_name: Busan Fulfilment Center 621 | city: Busan | state: Busan | warehouse_capacity: 83633 | current_utilization: 80.62 | warehouse_type: Distribution
warehouse_id: 34392cea-3fc8-44a2-a904-73681228d0b3 | warehouse_name: London Bonded Warehouse 622 | city: London | state: London | warehouse_capacity: 23669 | current_utilization: 75.44 | warehouse_type: Distribution
warehouse_id: 2a31d6fd-5811-4189-a467-dd82ee2c4cfc | warehouse_name: Los Angeles Bonded Warehouse 623 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 26563 | current_utilization: 50.69 | warehouse_type: Bonded
warehouse_id: 7bbb6134-f130-4b98-8f57-cd9a074d4524 | warehouse_name: Rotterdam Regional Hub 624 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 35789 | current_utilization: 95.55 | warehouse_type: Distribution
warehouse_id: ae16706c-fd29-41ec-b63f-a695c266852b | warehouse_name: Amsterdam Fulfilment Center 625 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 84180 | current_utilization: 83.78 | warehouse_type: Distribution
warehouse_id: 497dcfb1-deb3-4f7a-bc0d-aa9367a4cc95 | warehouse_name: Rotterdam Regional Hub 626 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 119427 | current_utilization: 69.0 | warehouse_type: Distribution
warehouse_id: 3b0b6db5-2270-4775-9f1b-b2d77b75106a | warehouse_name: Felixstowe Distribution Center 627 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 28198 | current_utilization: 59.13 | warehouse_type: Regional
warehouse_id: c52230f5-fdbe-430a-b465-787d45ca06ab | warehouse_name: Shanghai Regional Hub 628 | city: Shanghai | state: Shanghai | warehouse_capacity: 29211 | current_utilization: 82.94 | warehouse_type: Distribution
warehouse_id: 183109e3-5c27-4112-bbb2-964ee1f4eeec | warehouse_name: Shanghai Regional Hub 629 | city: Shanghai | state: Shanghai | warehouse_capacity: 25901 | current_utilization: 45.16 | warehouse_type: Regional
warehouse_id: ad2363d9-2b3c-4bc7-8fb5-9758c321975a | warehouse_name: Tokyo Regional Hub 630 | city: Tokyo | state: Tokyo | warehouse_capacity: 60165 | current_utilization: 73.1 | warehouse_type: Distribution
warehouse_id: 148fea46-d0ce-4334-a43c-9b0bce83cf3a | warehouse_name: Busan Fulfilment Center 631 | city: Busan | state: Busan | warehouse_capacity: 10807 | current_utilization: 98.0 | warehouse_type: Bonded
warehouse_id: ecc19837-3e78-4909-858b-5fee9b1553df | warehouse_name: Hamburg Bonded Warehouse 632 | city: Hamburg | state: Hamburg | warehouse_capacity: 96267 | current_utilization: 66.83 | warehouse_type: Bonded
warehouse_id: 6917f12c-8655-450d-b010-bf98f487b31a | warehouse_name: London Regional Hub 633 | city: London | state: London | warehouse_capacity: 25191 | current_utilization: 89.41 | warehouse_type: Distribution
warehouse_id: c29c7d3b-3dc5-4390-b2fd-cafdee1ec7f9 | warehouse_name: Hyderabad Bonded Warehouse 634 | city: Hyderabad | state: Karnataka | warehouse_capacity: 91841 | current_utilization: 71.49 | warehouse_type: Bonded
warehouse_id: f5f61f46-ee01-4380-9c48-877fd0853e0a | warehouse_name: Busan Bonded Warehouse 635 | city: Busan | state: Busan | warehouse_capacity: 43055 | current_utilization: 72.29 | warehouse_type: Regional
warehouse_id: 2b72f326-74d3-40f6-8ceb-12d067770fc9 | warehouse_name: London Distribution Center 636 | city: London | state: London | warehouse_capacity: 7587 | current_utilization: 79.41 | warehouse_type: Distribution
warehouse_id: 2d672b14-54b9-4de1-8f1f-c4bf3d3ae54a | warehouse_name: Seoul Regional Hub 637 | city: Seoul | state: Seoul | warehouse_capacity: 95086 | current_utilization: 98.0 | warehouse_type: Regional
warehouse_id: 8beaff5c-06ac-41bd-8f34-ab470559a5e4 | warehouse_name: Frankfurt Bonded Warehouse 638 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 34898 | current_utilization: 61.86 | warehouse_type: Distribution
warehouse_id: 6f6f445b-8f3d-4ee0-9d24-f47f6e2c480e | warehouse_name: Frankfurt Regional Hub 639 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 18284 | current_utilization: 77.2 | warehouse_type: Distribution
warehouse_id: ff577f38-a06e-4e49-99e8-c7c44dbd91dc | warehouse_name: Amsterdam Regional Hub 640 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 112020 | current_utilization: 94.65 | warehouse_type: Distribution
warehouse_id: 28f37db3-e06a-44d4-bf9e-903bb0151d05 | warehouse_name: Incheon Fulfilment Center 641 | city: Incheon | state: Incheon | warehouse_capacity: 15797 | current_utilization: 78.88 | warehouse_type: Distribution
warehouse_id: f3e10150-5420-4ba1-ace6-6dc31caf4a02 | warehouse_name: Abu Dhabi Regional Hub 642 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 7428 | current_utilization: 90.65 | warehouse_type: Distribution
warehouse_id: 684c0a34-394b-45d6-8a9b-71b0411d6671 | warehouse_name: Guangzhou Distribution Center 643 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 24977 | current_utilization: 57.51 | warehouse_type: Regional
warehouse_id: 8a109554-3514-46c0-a9da-a8c930b046ed | warehouse_name: Amsterdam Regional Hub 644 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 107207 | current_utilization: 76.16 | warehouse_type: Distribution
warehouse_id: 5b52b10f-876d-4edd-8c13-d2b4284e95e1 | warehouse_name: Shanghai Regional Hub 645 | city: Shanghai | state: Shanghai | warehouse_capacity: 57753 | current_utilization: 79.73 | warehouse_type: Regional
warehouse_id: 943f5cf7-b710-40a9-9b4a-8a1dbdb938cf | warehouse_name: Seoul Fulfilment Center 646 | city: Seoul | state: Seoul | warehouse_capacity: 81301 | current_utilization: 77.59 | warehouse_type: Distribution
warehouse_id: f114446d-e453-473b-a278-f9e492db6eda | warehouse_name: Sharjah Fulfilment Center 647 | city: Sharjah | state: Sharjah | warehouse_capacity: 89634 | current_utilization: 64.64 | warehouse_type: Bonded
warehouse_id: f0985769-8ab3-4bd9-a8d6-8d569b32d306 | warehouse_name: Chennai Fulfilment Center 648 | city: Chennai | state: Tamil Nadu | warehouse_capacity: 41161 | current_utilization: 74.24 | warehouse_type: Distribution
warehouse_id: 9a03b8ee-00db-456d-89ef-4cc2be643011 | warehouse_name: New York Regional Hub 649 | city: New York | state: New York | warehouse_capacity: 101400 | current_utilization: 75.29 | warehouse_type: Distribution
warehouse_id: 5f1e212c-533d-475d-b792-4d765846c198 | warehouse_name: Manchester Distribution Center 650 | city: Manchester | state: Manchester | warehouse_capacity: 87155 | current_utilization: 70.18 | warehouse_type: Regional
warehouse_id: af08db6f-fd1d-417a-9ef2-6766646010ef | warehouse_name: Houston Bonded Warehouse 651 | city: Houston | state: Houston | warehouse_capacity: 52260 | current_utilization: 82.01 | warehouse_type: Bonded
